AM: Allowed Unit of measures for activity type


MANDT	 KOKRS	 WERKS	 LARNT	 MEINH
X	 X	 X	 X	 X
MANDT-CLNT(3)	 CACCD-CHAR(4)	 WERKS-CHAR(4)	 LSTAR-CHAR(6)	 MEINS-UNIT(3)
100	 1000	 PL13	 ZNP024	 KMT
100	 1000	 PL14	 ZAM001	 STD
100	 1000	 PL14	 ZAM007	 STD
100	 1000	 PL14	 ZAM025	 STD
100	 1000	 PL14	 ZAM027	 UA
100	 1000	 PL14	 ZAM034	 STD
100	 1000	 PL14	 ZAM039	 UA
100	 1000	 PL14	 ZAM044	 STD
100	 1000	 PL14	 ZAM050	 LCU
100	 1000	 PL14	 ZAM051	 LCU
100	 1000	 PL14	 ZAM052	 STD
100	 1000	 PL14	 ZAM063	 KMT
100	 1000	 PL14	 ZNP001	 STD
100	 1000	 PL14	 ZNP002	 STD
100	 1000	 PL14	 ZNP003	 STD
100	 1000	 PL14	 ZNP004	 STD
100	 1000	 PL14	 ZNP005	 STD
100	 1000	 PL14	 ZNP006	 STD
100	 1000	 PL14	 ZNP007	 STD
100	 1000	 PL14	 ZNP008	 STD
100	 1000	 PL14	 ZNP009	 STD
100	 1000	 PL14	 ZNP010	 STD
100	 1000	 PL14	 ZNP011	 STD
100	 1000	 PL14	 ZNP012	 STD
100	 1000	 PL14	 ZNP015	 STD
100	 1000	 PL14	 ZNP016	 STD
100	 1000	 PL14	 ZNP024	 KMT
100	 1000	 PL15	 ZAM001	 STD
100	 1000	 PL15	 ZAM007	 STD
100	 1000	 PL15	 ZAM025	 STD
100	 1000	 PL15	 ZAM027	 UA
100	 1000	 PL15	 ZAM034	 STD
100	 1000	 PL15	 ZAM039	 UA
100	 1000	 PL15	 ZAM044	 STD
100	 1000	 PL15	 ZAM050	 LCU
100	 1000	 PL15	 ZAM051	 LCU
100	 1000	 PL15	 ZAM052	 STD
100	 1000	 PL15	 ZAM063	 KMT
100	 1000	 PL15	 ZNP001	 STD
100	 1000	 PL15	 ZNP002	 STD
100	 1000	 PL15	 ZNP003	 STD
100	 1000	 PL15	 ZNP004	 STD
100	 1000	 PL15	 ZNP005	 STD
100	 1000	 PL15	 ZNP006	 STD
100	 1000	 PL15	 ZNP007	 STD
100	 1000	 PL15	 ZNP008	 STD
100	 1000	 PL15	 ZNP009	 STD
100	 1000	 PL15	 ZNP010	 STD
100	 1000	 PL15	 ZNP011	 STD
100	 1000	 PL15	 ZNP012	 STD
100	 1000	 PL15	 ZNP015	 STD
100	 1000	 PL15	 ZNP016	 STD
100	 1000	 PL15	 ZNP024	 KMT
100	 1000	 PL16	 ZAM001	 STD
100	 1000	 PL16	 ZAM007	 STD
100	 1000	 PL16	 ZAM010	 KMT
100	 1000	 PL16	 ZAM010	 MIL
100	 1000	 PL16	 ZAM019	 GBP
100	 1000	 PL16	 ZAM025	 STD
100	 1000	 PL16	 ZAM027	 UA
100	 1000	 PL16	 ZAM034	 STD
100	 1000	 PL16	 ZAM039	 UA
100	 1000	 PL16	 ZAM044	 STD
100	 1000	 PL16	 ZAM050	 LCU
100	 1000	 PL16	 ZAM051	 LCU
100	 1000	 PL16	 ZAM052	 STD
100	 1000	 PL16	 ZAM060	 STD
100	 1000	 PL16	 ZAM063	 KMT
100	 1000	 PL16	 ZNP001	 STD
100	 1000	 PL16	 ZNP002	 STD
100	 1000	 PL16	 ZNP003	 STD
100	 1000	 PL16	 ZNP004	 STD
100	 1000	 PL16	 ZNP005	 STD
100	 1000	 PL16	 ZNP006	 STD
100	 1000	 PL16	 ZNP007	 STD
100	 1000	 PL16	 ZNP008	 STD
100	 1000	 PL16	 ZNP009	 STD
100	 1000	 PL16	 ZNP010	 STD
100	 1000	 PL16	 ZNP011	 STD
100	 1000	 PL16	 ZNP012	 STD
100	 1000	 PL16	 ZNP015	 STD
100	 1000	 PL16	 ZNP016	 STD
100	 1000	 PL16	 ZNP024	 KMT
100	 1000	 RU01	 ZAM001	 STD
100	 1000	 RU01	 ZAM007	 STD
100	 1000	 RU01	 ZAM018	 STD
100	 1000	 RU01	 ZAM025	 STD
100	 1000	 RU01	 ZAM027	 UA
100	 1000	 RU01	 ZAM033	 STD
100	 1000	 RU01	 ZAM034	 STD
100	 1000	 RU01	 ZAM035	 STD
100	 1000	 RU01	 ZAM037	 EUR
100	 1000	 RU01	 ZAM039	 UA
100	 1000	 RU01	 ZAM044	 STD
100	 1000	 RU01	 ZAM050	 LCU
100	 1000	 RU01	 ZAM051	 LCU
100	 1000	 RU01	 ZAM052	 STD
100	 1000	 RU01	 ZAM055	 STD
100	 1000	 RU01	 ZAM057	 STD
100	 1000	 RU01	 ZAM058	 STD
100	 1000	 RU01	 ZAM060	 STD
100	 1000	 RU01	 ZAM063	 KMT
100	 1000	 RU01	 ZAM064	 LCU
100	 1000	 RU01	 ZAM065	 LCU
100	 1000	 RU01	 ZAM067	 STD
100	 1000	 RU01	 ZAM068	 STD
100	 1000	 RU01	 ZAM069	 STD
100	 1000	 RU01	 ZAM070	 STD
100	 1000	 RU01	 ZAM071	 STD
100	 1000	 RU01	 ZAM072	 STD
100	 1000	 RU01	 ZAM073	 STD
100	 1000	 RU01	 ZAM074	 STD
100	 1000	 RU01	 ZAM075	 STD
100	 1000	 RU01	 ZAM083	 LCU
100	 1000	 RU01	 ZNP002	 STD
100	 1000	 RU01	 ZNP003	 STD
100	 1000	 RU01	 ZNP004	 STD
100	 1000	 RU01	 ZNP005	 STD
100	 1000	 RU01	 ZNP006	 STD
100	 1000	 RU01	 ZNP007	 STD
100	 1000	 RU01	 ZNP008	 STD
100	 1000	 RU01	 ZNP009	 STD
100	 1000	 RU01	 ZNP010	 STD
100	 1000	 RU01	 ZNP012	 STD
100	 1000	 RU01	 ZNP013	 STD
100	 1000	 RU01	 ZNP015	 STD
100	 1000	 RU01	 ZNP016	 STD
100	 1000	 RU01	 ZNP018	 EUR
100	 1000	 RU01	 ZNP019	 UA
100	 1000	 RU01	 ZNP020	 EUR
100	 1000	 RU01	 ZNP024	 KMT
100	 1000	 RU01	 ZNP026	 LCU
100	 1000	 RU01	 ZNP027	 STD
100	 1000	 RU01	 ZNP028	 STD
100	 1000	 RU01	 ZNP029	 STD
100	 1000	 RU01	 ZNP031	 STD
100	 1000	 RU13	 ZAM001	 STD
100	 1000	 RU13	 ZAM007	 STD
100	 1000	 RU13	 ZAM018	 STD
100	 1000	 RU13	 ZAM025	 STD
100	 1000	 RU13	 ZAM027	 UA
100	 1000	 RU13	 ZAM033	 STD
100	 1000	 RU13	 ZAM034	 STD
100	 1000	 RU13	 ZAM035	 STD
100	 1000	 RU13	 ZAM037	 EUR
100	 1000	 RU13	 ZAM039	 UA
100	 1000	 RU13	 ZAM044	 STD
100	 1000	 RU13	 ZAM050	 LCU
100	 1000	 RU13	 ZAM051	 LCU
100	 1000	 RU13	 ZAM052	 STD
100	 1000	 RU13	 ZAM055	 STD
100	 1000	 RU13	 ZAM057	 STD
100	 1000	 RU13	 ZAM058	 STD
100	 1000	 RU13	 ZAM060	 STD
100	 1000	 RU13	 ZAM063	 KMT
100	 1000	 RU13	 ZAM064	 LCU
100	 1000	 RU13	 ZAM065	 LCU
100	 1000	 RU13	 ZAM067	 STD
100	 1000	 RU13	 ZAM068	 STD
100	 1000	 RU13	 ZAM069	 STD
100	 1000	 RU13	 ZAM070	 STD
100	 1000	 RU13	 ZAM071	 STD
100	 1000	 RU13	 ZAM072	 STD
100	 1000	 RU13	 ZAM073	 STD
100	 1000	 RU13	 ZAM074	 STD
100	 1000	 RU13	 ZAM075	 STD
100	 1000	 RU13	 ZAM083	 LCU
100	 1000	 RU13	 ZNP002	 STD
100	 1000	 RU13	 ZNP003	 STD
100	 1000	 RU13	 ZNP004	 STD
100	 1000	 RU13	 ZNP005	 STD
100	 1000	 RU13	 ZNP006	 STD
100	 1000	 RU13	 ZNP007	 STD
100	 1000	 RU13	 ZNP008	 STD
100	 1000	 RU13	 ZNP009	 STD
100	 1000	 RU13	 ZNP010	 STD
100	 1000	 RU13	 ZNP012	 STD
100	 1000	 RU13	 ZNP013	 STD
100	 1000	 RU13	 ZNP015	 STD
100	 1000	 RU13	 ZNP016	 STD
100	 1000	 RU13	 ZNP018	 EUR
100	 1000	 RU13	 ZNP019	 UA
100	 1000	 RU13	 ZNP020	 EUR
100	 1000	 RU13	 ZNP026	 LCU
100	 1000	 RU13	 ZNP027	 STD
100	 1000	 RU13	 ZNP028	 STD
100	 1000	 RU13	 ZNP029	 STD
100	 1000	 RU13	 ZNP031	 STD
100	 1000	 RU15	 ZAM001	 STD
100	 1000	 RU15	 ZAM002	 STD
100	 1000	 RU15	 ZAM003	 STD
100	 1000	 RU15	 ZAM004	 STD
100	 1000	 RU15	 ZAM005	 STD
100	 1000	 RU15	 ZAM007	 STD
100	 1000	 RU15	 ZAM018	 STD
100	 1000	 RU15	 ZAM025	 STD
100	 1000	 RU15	 ZAM027	 UA
100	 1000	 RU15	 ZAM033	 STD
100	 1000	 RU15	 ZAM034	 STD
100	 1000	 RU15	 ZAM035	 STD
100	 1000	 RU15	 ZAM037	 EUR
100	 1000	 RU15	 ZAM039	 UA
100	 1000	 RU15	 ZAM044	 STD
100	 1000	 RU15	 ZAM050	 LCU
100	 1000	 RU15	 ZAM051	 LCU
100	 1000	 RU15	 ZAM052	 STD
100	 1000	 RU15	 ZAM055	 STD
100	 1000	 RU15	 ZAM057	 STD
100	 1000	 RU15	 ZAM058	 STD
100	 1000	 RU15	 ZAM060	 STD
100	 1000	 RU15	 ZAM063	 KMT
100	 1000	 RU15	 ZAM064	 LCU
100	 1000	 RU15	 ZAM065	 LCU
100	 1000	 RU15	 ZAM067	 STD
100	 1000	 RU15	 ZAM068	 STD
100	 1000	 RU15	 ZAM069	 STD
100	 1000	 RU15	 ZAM070	 STD
100	 1000	 RU15	 ZAM071	 STD
100	 1000	 RU15	 ZAM072	 STD
100	 1000	 RU15	 ZAM073	 STD
100	 1000	 RU15	 ZAM074	 STD
100	 1000	 RU15	 ZAM075	 STD
100	 1000	 RU15	 ZAM083	 LCU
100	 1000	 RU15	 ZNP002	 STD
100	 1000	 RU15	 ZNP003	 STD
100	 1000	 RU15	 ZNP004	 STD
100	 1000	 RU15	 ZNP005	 STD
100	 1000	 RU15	 ZNP006	 STD
100	 1000	 RU15	 ZNP007	 STD
100	 1000	 RU15	 ZNP008	 STD
100	 1000	 RU15	 ZNP009	 STD
100	 1000	 RU15	 ZNP010	 STD
100	 1000	 RU15	 ZNP012	 STD
100	 1000	 RU15	 ZNP013	 STD
100	 1000	 RU15	 ZNP015	 STD
100	 1000	 RU15	 ZNP016	 STD
100	 1000	 RU15	 ZNP018	 EUR
100	 1000	 RU15	 ZNP019	 UA
100	 1000	 RU15	 ZNP020	 EUR
100	 1000	 RU15	 ZNP026	 LCU
100	 1000	 RU15	 ZNP027	 STD
100	 1000	 RU15	 ZNP028	 STD
100	 1000	 RU15	 ZNP029	 STD
100	 1000	 RU15	 ZNP031	 STD
100	 1000	 RU16	 ZAM001	 STD
100	 1000	 RU16	 ZAM007	 STD
100	 1000	 RU16	 ZAM018	 STD
100	 1000	 RU16	 ZAM025	 STD
100	 1000	 RU16	 ZAM027	 UA
100	 1000	 RU16	 ZAM033	 STD
100	 1000	 RU16	 ZAM034	 STD
100	 1000	 RU16	 ZAM035	 STD
100	 1000	 RU16	 ZAM037	 EUR
100	 1000	 RU16	 ZAM039	 UA
100	 1000	 RU16	 ZAM044	 STD
100	 1000	 RU16	 ZAM050	 LCU
100	 1000	 RU16	 ZAM051	 LCU
100	 1000	 RU16	 ZAM052	 STD
100	 1000	 RU16	 ZAM055	 STD
100	 1000	 RU16	 ZAM057	 STD
100	 1000	 RU16	 ZAM058	 STD
100	 1000	 RU16	 ZAM060	 STD
100	 1000	 RU16	 ZAM063	 KMT
100	 1000	 RU16	 ZAM064	 LCU
100	 1000	 RU16	 ZAM065	 LCU
100	 1000	 RU16	 ZAM067	 STD
100	 1000	 RU16	 ZAM068	 STD
100	 1000	 RU16	 ZAM069	 STD
100	 1000	 RU16	 ZAM070	 STD
100	 1000	 RU16	 ZAM071	 STD
100	 1000	 RU16	 ZAM072	 STD
100	 1000	 RU16	 ZAM073	 STD
100	 1000	 RU16	 ZAM074	 STD
100	 1000	 RU16	 ZAM075	 STD
100	 1000	 RU16	 ZAM083	 LCU
100	 1000	 RU16	 ZNP002	 STD
100	 1000	 RU16	 ZNP003	 STD
100	 1000	 RU16	 ZNP004	 STD
100	 1000	 RU16	 ZNP005	 STD
100	 1000	 RU16	 ZNP006	 STD
100	 1000	 RU16	 ZNP007	 STD
100	 1000	 RU16	 ZNP008	 STD
100	 1000	 RU16	 ZNP009	 STD
100	 1000	 RU16	 ZNP010	 STD
100	 1000	 RU16	 ZNP012	 STD
100	 1000	 RU16	 ZNP013	 STD
100	 1000	 RU16	 ZNP015	 STD
100	 1000	 RU16	 ZNP016	 STD
100	 1000	 RU16	 ZNP018	 EUR
100	 1000	 RU16	 ZNP019	 UA
100	 1000	 RU16	 ZNP020	 EUR
100	 1000	 RU16	 ZNP024	 KMT
100	 1000	 RU16	 ZNP026	 LCU
100	 1000	 RU16	 ZNP027	 STD
100	 1000	 RU16	 ZNP028	 STD
100	 1000	 RU16	 ZNP029	 STD
100	 1000	 RU16	 ZNP031	 STD
100	 1000	 RU50	 ZAM001	 STD
100	 1000	 RU50	 ZAM007	 STD
100	 1000	 RU50	 ZAM018	 STD
100	 1000	 RU50	 ZAM025	 STD
100	 1000	 RU50	 ZAM027	 UA
100	 1000	 RU50	 ZAM033	 STD
100	 1000	 RU50	 ZAM034	 STD
100	 1000	 RU50	 ZAM035	 STD
100	 1000	 RU50	 ZAM037	 EUR
100	 1000	 RU50	 ZAM039	 UA
100	 1000	 RU50	 ZAM044	 STD
100	 1000	 RU50	 ZAM050	 LCU
100	 1000	 RU50	 ZAM051	 LCU
100	 1000	 RU50	 ZAM052	 STD
100	 1000	 RU50	 ZAM054	 STD
100	 1000	 RU50	 ZAM055	 STD
100	 1000	 RU50	 ZAM056	 STD
100	 1000	 RU50	 ZAM057	 STD
100	 1000	 RU50	 ZAM058	 STD
100	 1000	 RU50	 ZAM060	 STD
100	 1000	 RU50	 ZAM063	 KMT
100	 1000	 RU50	 ZAM064	 LCU
100	 1000	 RU50	 ZAM065	 LCU
100	 1000	 RU50	 ZAM067	 STD
100	 1000	 RU50	 ZAM068	 STD
100	 1000	 RU50	 ZAM069	 STD
100	 1000	 RU50	 ZAM070	 STD
100	 1000	 RU50	 ZAM071	 STD
100	 1000	 RU50	 ZAM072	 STD
100	 1000	 RU50	 ZAM073	 STD
100	 1000	 RU50	 ZAM074	 STD
100	 1000	 RU50	 ZAM075	 STD
100	 1000	 RU50	 ZAM083	 LCU
100	 1000	 RU50	 ZNP002	 STD
100	 1000	 RU50	 ZNP003	 STD
100	 1000	 RU50	 ZNP004	 STD
100	 1000	 RU50	 ZNP005	 STD
100	 1000	 RU50	 ZNP006	 STD
100	 1000	 RU50	 ZNP007	 STD
100	 1000	 RU50	 ZNP008	 STD
100	 1000	 RU50	 ZNP009	 STD
100	 1000	 RU50	 ZNP010	 STD
100	 1000	 RU50	 ZNP012	 STD
100	 1000	 RU50	 ZNP013	 STD
100	 1000	 RU50	 ZNP015	 STD
100	 1000	 RU50	 ZNP016	 STD
100	 1000	 RU50	 ZNP018	 EUR
100	 1000	 RU50	 ZNP019	 UA
100	 1000	 RU50	 ZNP020	 EUR
100	 1000	 RU50	 ZNP026	 LCU
100	 1000	 RU50	 ZNP027	 STD
100	 1000	 RU50	 ZNP028	 STD
100	 1000	 RU50	 ZNP029	 STD
100	 1000	 RU50	 ZNP031	 STD
100	 1000	 RU70	 ZAM001	 STD
100	 1000	 RU70	 ZAM007	 STD
100	 1000	 RU70	 ZAM018	 STD
100	 1000	 RU70	 ZAM025	 STD
100	 1000	 RU70	 ZAM027	 UA
100	 1000	 RU70	 ZAM033	 STD
100	 1000	 RU70	 ZAM034	 STD
100	 1000	 RU70	 ZAM035	 STD
100	 1000	 RU70	 ZAM037	 EUR
100	 1000	 RU70	 ZAM039	 UA
100	 1000	 RU70	 ZAM044	 STD
100	 1000	 RU70	 ZAM050	 LCU
100	 1000	 RU70	 ZAM051	 LCU
100	 1000	 RU70	 ZAM052	 STD
100	 1000	 RU70	 ZAM055	 STD
100	 1000	 RU70	 ZAM057	 STD
100	 1000	 RU70	 ZAM058	 STD
100	 1000	 RU70	 ZAM060	 STD
100	 1000	 RU70	 ZAM063	 KMT
100	 1000	 RU70	 ZAM064	 LCU
100	 1000	 RU70	 ZAM065	 LCU
100	 1000	 RU70	 ZAM067	 STD
100	 1000	 RU70	 ZAM068	 STD
100	 1000	 RU70	 ZAM069	 STD
100	 1000	 RU70	 ZAM070	 STD
100	 1000	 RU70	 ZAM071	 STD
100	 1000	 RU70	 ZAM072	 STD
100	 1000	 RU70	 ZAM073	 STD
100	 1000	 RU70	 ZAM074	 STD
100	 1000	 RU70	 ZAM075	 STD
100	 1000	 RU70	 ZAM083	 LCU
100	 1000	 RU70	 ZNP002	 STD
100	 1000	 RU70	 ZNP003	 STD
100	 1000	 RU70	 ZNP004	 STD
100	 1000	 RU70	 ZNP005	 STD
100	 1000	 RU70	 ZNP006	 STD
100	 1000	 RU70	 ZNP007	 STD
100	 1000	 RU70	 ZNP008	 STD
100	 1000	 RU70	 ZNP009	 STD
100	 1000	 RU70	 ZNP010	 STD
100	 1000	 RU70	 ZNP011	 STD
100	 1000	 RU70	 ZNP012	 STD
100	 1000	 RU70	 ZNP013	 STD
100	 1000	 RU70	 ZNP015	 STD
100	 1000	 RU70	 ZNP016	 STD
100	 1000	 RU70	 ZNP018	 EUR
100	 1000	 RU70	 ZNP019	 UA
100	 1000	 RU70	 ZNP020	 EUR
100	 1000	 RU70	 ZNP026	 LCU
100	 1000	 RU70	 ZNP027	 STD
100	 1000	 RU70	 ZNP028	 STD
100	 1000	 RU70	 ZNP029	 STD
100	 1000	 RU70	 ZNP031	 STD
100	 1000	 RU70	 ZNP032	 STD
100	 1000	 RU70	 ZNP033	 STD
100	 1000	 RU70	 ZNP034	 STD
100	 1000	 RU70	 ZNP035	 STD
100	 1000	 RU71	 ZNP011	 STD
100	 1000	 RU71	 ZNP032	 STD
100	 1000	 RU71	 ZNP033	 STD
100	 1000	 RU71	 ZNP034	 STD
100	 1000	 RU71	 ZNP035	 STD
100	 1000	 RU72	 ZNP011	 STD
100	 1000	 RU72	 ZNP032	 STD
100	 1000	 RU72	 ZNP033	 STD
100	 1000	 RU72	 ZNP034	 STD
100	 1000	 RU72	 ZNP035	 STD
100	 1000	 RU73	 ZNP011	 STD
100	 1000	 RU73	 ZNP032	 STD
100	 1000	 RU73	 ZNP033	 STD
100	 1000	 RU73	 ZNP034	 STD
100	 1000	 RU73	 ZNP035	 STD
100	 1000	 XR70	 ZAM001	 STD
100	 1000	 XR70	 ZAM007	 STD
100	 1000	 XR70	 ZAM018	 STD
100	 1000	 XR70	 ZAM025	 STD
100	 1000	 XR70	 ZAM027	 UA
100	 1000	 XR70	 ZAM033	 STD
100	 1000	 XR70	 ZAM034	 STD
100	 1000	 XR70	 ZAM035	 STD
100	 1000	 XR70	 ZAM037	 EUR
100	 1000	 XR70	 ZAM039	 UA
100	 1000	 XR70	 ZAM044	 STD
100	 1000	 XR70	 ZAM050	 LCU
100	 1000	 XR70	 ZAM051	 LCU
100	 1000	 XR70	 ZAM052	 STD
100	 1000	 XR70	 ZAM055	 STD
100	 1000	 XR70	 ZAM057	 STD
100	 1000	 XR70	 ZAM058	 STD
100	 1000	 XR70	 ZAM060	 STD
100	 1000	 XR70	 ZAM063	 KMT
100	 1000	 XR70	 ZAM064	 LCU
100	 1000	 XR70	 ZAM065	 LCU
100	 1000	 XR70	 ZAM067	 STD
100	 1000	 XR70	 ZAM068	 STD
100	 1000	 XR70	 ZAM069	 STD
100	 1000	 XR70	 ZAM070	 STD
100	 1000	 XR70	 ZAM071	 STD
100	 1000	 XR70	 ZAM072	 STD
100	 1000	 XR70	 ZAM073	 STD
100	 1000	 XR70	 ZAM074	 STD
100	 1000	 XR70	 ZAM075	 STD
100	 1000	 XR70	 ZAM083	 LCU
100	 1000	 XR70	 ZNP002	 STD
100	 1000	 XR70	 ZNP003	 STD
100	 1000	 XR70	 ZNP004	 STD
100	 1000	 XR70	 ZNP005	 STD
100	 1000	 XR70	 ZNP006	 STD
100	 1000	 XR70	 ZNP007	 STD
100	 1000	 XR70	 ZNP008	 STD
100	 1000	 XR70	 ZNP009	 STD
100	 1000	 XR70	 ZNP010	 STD
100	 1000	 XR70	 ZNP011	 STD
100	 1000	 XR70	 ZNP012	 STD
100	 1000	 XR70	 ZNP013	 STD
100	 1000	 XR70	 ZNP015	 STD
100	 1000	 XR70	 ZNP016	 STD
100	 1000	 XR70	 ZNP018	 EUR
100	 1000	 XR70	 ZNP019	 UA
100	 1000	 XR70	 ZNP020	 EUR
100	 1000	 XR70	 ZNP026	 LCU
100	 1000	 XR70	 ZNP027	 STD
100	 1000	 XR70	 ZNP028	 STD
100	 1000	 XR70	 ZNP029	 STD
100	 1000	 XR70	 ZNP031	 STD
100	 1000	 XR70	 ZNP032	 STD
100	 1000	 XR70	 ZNP033	 STD
100	 1000	 XR70	 ZNP034	 STD
100	 1000	 XR70	 ZNP035	 STD
