Tcodes linked with single role


MANDT	 AGR_NAME	 TCODE
X	 X	 X
MANDT-CLNT(3)	 AGR_NAME-CHAR(30)	 EXTDREPORT-CHAR(48)
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012327
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012328
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012329
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012330
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012331
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012332
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012333
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012334
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012335
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012336
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012337
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012338
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012339
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012340
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012341
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012342
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012343
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012344
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012345
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012346
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012347
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012365
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012936
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87013104
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87100198
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87100623
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87100819
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87100820
100	 ZCQCA_RDC_FI_REPORTING	 S_P00_07000077
100	 ZCQCA_RDC_FI_REPORTING	 S_P00_07000078
100	 ZCQCA_RDC_FI_REPORTING	 S_P00_07000329
100	 ZCQCA_RDC_FI_REPORTING	 S_P6B_12000038
100	 ZCQCA_RDC_FI_REPORTING	 S_P99_41000033
100	 ZCQCA_RDC_FI_REPORTING	 S_P99_41000034
100	 ZCQCA_RDC_FI_REPORTING	 S_P99_41000099
100	 ZCQCA_RDC_FI_REPORTING	 S_P99_41000101
100	 ZCQCA_RDC_FI_REPORTING	 S_P99_41000102
100	 ZCQCA_RDC_FI_REPORTING	 S_P99_41000192
100	 ZCQCA_RDC_FI_REPORTING	 S_PCO_36000218
100	 ZCQCA_RDC_FI_REPORTING	 S_PCO_36000219
100	 ZCQCA_RDC_FI_REPORTING	 S_PL0_86000028
100	 ZCQCA_RDC_FI_REPORTING	 S_PL0_86000029
100	 ZCQCA_RDC_FI_REPORTING	 S_PL0_86000030
100	 ZCQCA_RDC_FI_REPORTING	 S_PL0_86000031
100	 ZCQCA_RDC_FI_REPORTING	 S_PL0_86000032
100	 ZCQCA_RDC_FI_REPORTING	 S_SL0_21000007
100	 ZCQCA_RDC_FI_REPORTING	 YSE_FI_CNYNREP
100	 ZCQCA_RDC_FI_REPORTING	 YSE_FI_REP_GIT
100	 ZCQCA_RDC_FI_REPORTING	 YSE_FI_REP_GIT_OI
100	 ZCQCA_RDC_FI_REPORTING	 YSE_FI_REP_GRIR
100	 ZCQCA_RDC_FI_REPORTING	 YSE_FI_REP_GRIR_NEW
100	 ZCQCA_RDC_FI_REPORTING	 YSE_FI_REP_PLEULIST
100	 ZCQCA_RDC_FI_REPORTING	 YSE_FI_REP_SPAPRICE
100	 ZCQCA_RDC_FI_REPORTING	 YSE_FI_REP_STOCKS
100	 ZCQCA_RDC_FI_SL_LIM_DISPLAY	 FD33
100	 ZCQCA_RDC_REPORTING	 YRD_ITEMREP
100	 ZCQCA_RDC_REPORTING	 YRD_OPENPO
100	 ZCQCA_RDC_REPORTING	 YRD_STATUS_B100
100	 ZCQCA_RDC_REPORTING	 YRD_STOCKALM
100	 ZCQCA_RDC_SL_BACKORDERS	 CO06
100	 ZCQCA_RDC_SL_BACKORDERS	 V_R1
100	 ZCQCA_RDC_SL_BACKORDERS	 V_R2
100	 ZCQCA_RDC_SL_BACKORDERS	 V_RA
100	 ZCQCA_RDC_SL_BACKORDERS	 V_V1
100	 ZCQCA_RDC_SL_BACKORDERS	 V_V2
100	 ZCQCA_RDC_SL_BOM_MGT	 CS01
100	 ZCQCA_RDC_SL_BOM_MGT	 CS02
100	 ZCQCA_RDC_SL_BOM_MGT	 CS03
100	 ZCQCA_RDC_SL_BOM_MGT	 CS05
100	 ZCQCA_RDC_SL_BOM_MGT	 CS06
100	 ZCQCA_RDC_SL_BOM_MGT	 CS07
100	 ZCQCA_RDC_SL_BOM_MGT	 CS08
100	 ZCQCA_RDC_SL_BOM_MGT	 CS09
100	 ZCQCA_RDC_SL_BOM_MGT	 CS11
100	 ZCQCA_RDC_SL_BOM_MGT	 CS20
100	 ZCQCA_RDC_SL_BOM_MGT	 CS80
100	 ZCQCA_RDC_SL_DISPLAY	 AS03
100	 ZCQCA_RDC_SL_DISPLAY	 FB03
100	 ZCQCA_RDC_SL_DISPLAY	 FBL5N
100	 ZCQCA_RDC_SL_DISPLAY	 FD03
100	 ZCQCA_RDC_SL_DISPLAY	 FI03
100	 ZCQCA_RDC_SL_DISPLAY	 FK03
100	 ZCQCA_RDC_SL_DISPLAY	 FSI3
100	 ZCQCA_RDC_SL_DISPLAY	 J3RFLVMOBVED
100	 ZCQCA_RDC_SL_DISPLAY	 MB03
100	 ZCQCA_RDC_SL_DISPLAY	 MB51
100	 ZCQCA_RDC_SL_DISPLAY	 MB53
100	 ZCQCA_RDC_SL_DISPLAY	 MB58
100	 ZCQCA_RDC_SL_DISPLAY	 MD04
100	 ZCQCA_RDC_SL_DISPLAY	 ME03
100	 ZCQCA_RDC_SL_DISPLAY	 ME13
100	 ZCQCA_RDC_SL_DISPLAY	 ME23N
100	 ZCQCA_RDC_SL_DISPLAY	 ME26
100	 ZCQCA_RDC_SL_DISPLAY	 ME2M
100	 ZCQCA_RDC_SL_DISPLAY	 ME2N
100	 ZCQCA_RDC_SL_DISPLAY	 ME53N
100	 ZCQCA_RDC_SL_DISPLAY	 ME5A
100	 ZCQCA_RDC_SL_DISPLAY	 ME5K
100	 ZCQCA_RDC_SL_DISPLAY	 ME5R
100	 ZCQCA_RDC_SL_DISPLAY	 MEK3
100	 ZCQCA_RDC_SL_DISPLAY	 MI03
100	 ZCQCA_RDC_SL_DISPLAY	 MI06
100	 ZCQCA_RDC_SL_DISPLAY	 MIGO
100	 ZCQCA_RDC_SL_DISPLAY	 MIR4
100	 ZCQCA_RDC_SL_DISPLAY	 MK03
100	 ZCQCA_RDC_SL_DISPLAY	 MKVZ
100	 ZCQCA_RDC_SL_DISPLAY	 MM03
100	 ZCQCA_RDC_SL_DISPLAY	 MM04
100	 ZCQCA_RDC_SL_DISPLAY	 MM60
100	 ZCQCA_RDC_SL_DISPLAY	 MMBE
100	 ZCQCA_RDC_SL_DISPLAY	 MN06
100	 ZCQCA_RDC_SL_DISPLAY	 MN26
100	 ZCQCA_RDC_SL_DISPLAY	 MRM3
100	 ZCQCA_RDC_SL_DISPLAY	 MSC3N
100	 ZCQCA_RDC_SL_DISPLAY	 OV51
100	 ZCQCA_RDC_SL_DISPLAY	 V.15
100	 ZCQCA_RDC_SL_DISPLAY	 VA03
100	 ZCQCA_RDC_SL_DISPLAY	 VA05
100	 ZCQCA_RDC_SL_DISPLAY	 VA05N
100	 ZCQCA_RDC_SL_DISPLAY	 VA23
100	 ZCQCA_RDC_SL_DISPLAY	 VD03
100	 ZCQCA_RDC_SL_DISPLAY	 VDH2N
100	 ZCQCA_RDC_SL_DISPLAY	 VF03
100	 ZCQCA_RDC_SL_DISPLAY	 VF05
100	 ZCQCA_RDC_SL_DISPLAY	 VGK3
100	 ZCQCA_RDC_SL_DISPLAY	 VI10X
100	 ZCQCA_RDC_SL_DISPLAY	 VI64X
100	 ZCQCA_RDC_SL_DISPLAY	 VI79X
100	 ZCQCA_RDC_SL_DISPLAY	 VK13
100	 ZCQCA_RDC_SL_DISPLAY	 VK33
100	 ZCQCA_RDC_SL_DISPLAY	 VL03
100	 ZCQCA_RDC_SL_DISPLAY	 VL03N
100	 ZCQCA_RDC_SL_DISPLAY	 VL22
100	 ZCQCA_RDC_SL_DISPLAY	 VL33
100	 ZCQCA_RDC_SL_DISPLAY	 VL33N
100	 ZCQCA_RDC_SL_DISPLAY	 VPE3
100	 ZCQCA_RDC_SL_DISPLAY	 VT03N
100	 ZCQCA_RDC_SL_DISPLAY	 VV33
100	 ZCQCA_RDC_SL_DISPLAY	 V_R2
100	 ZCQCA_RDC_SL_DISPLAY	 WE02
100	 ZCQCA_RDC_SL_DISPLAY	 XD03
100	 ZCQCA_RDC_SL_DISPLAY	 XK03
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_AVAIL
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_DP_LIST
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_EMSQ
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_FI_FBL5N_SLREP
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_FI_REP_CUST_MD
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_FI_REP_EXCH
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_LINK_PREPAYM
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_MM_RU_COST
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_PREPAYM_EXT
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_SL_ITEMREP
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_SL_KPI2
100	 ZCQCA_RDC_SL_DISPLAY	 YSE_SL_REP_CLOSEPO
100	 ZCQCA_RDC_SL_EQUIP_MNT	 IE02
100	 ZCQCA_RDC_SL_EQUIP_MNT	 IE03
100	 ZCQCA_RDC_SL_EQUIP_MNT	 IE08
100	 ZCQCA_RDC_SL_EQUIP_MNT	 YSE_MAM_EQUIP_REGIST
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_EM_001
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_EM_002
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_EM_003
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_EM_004
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_EM_005
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_EM_006
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_EM_007
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_EM_008
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_EM_009
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_KP01
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_KP02
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_KP03
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_KP04
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_KP07
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_KP11
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_SL_REP_EM
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_SL_REP_ST_ON_REQ
100	 ZCQCA_RDC_SL_EXCEPTIONS_MGT	 YSE_SL_REP_WHS_GNL
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 BMCC
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 MSC1N
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 MSC2N
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL06
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL06I
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL06IF
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL06IG
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL31
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL31N
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL32
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL32N
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL33
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL33N
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL70
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL72
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 VL75
100	 ZCQCA_RDC_SL_INB_DEL_MGT	 YSE_SD_RU_GTD
100	 ZCQCA_RDC_SL_INQUIRY_MGT	 V.03
100	 ZCQCA_RDC_SL_INQUIRY_MGT	 VA11
100	 ZCQCA_RDC_SL_INQUIRY_MGT	 VA12
100	 ZCQCA_RDC_SL_INQUIRY_MGT	 VA13
100	 ZCQCA_RDC_SL_INQUIRY_MGT	 VA15
100	 ZCQCA_RDC_SL_MAT_MGT	 IQ01
100	 ZCQCA_RDC_SL_MAT_MGT	 IQ02
100	 ZCQCA_RDC_SL_MAT_MGT	 IQ08
100	 ZCQCA_RDC_SL_MAT_MGT	 MM01
100	 ZCQCA_RDC_SL_MAT_MGT	 MM02
100	 ZCQCA_RDC_SL_MAT_MGT	 MM06
100	 ZCQCA_RDC_SL_MAT_MGT	 MM11
100	 ZCQCA_RDC_SL_MAT_MGT	 MM12
100	 ZCQCA_RDC_SL_MAT_MGT	 MM13
100	 ZCQCA_RDC_SL_MAT_MGT	 MM14
100	 ZCQCA_RDC_SL_MAT_MGT	 MM16
100	 ZCQCA_RDC_SL_MAT_MGT	 MM19
100	 ZCQCA_RDC_SL_MAT_MGT	 MM50
100	 ZCQCA_RDC_SL_MAT_MGT	 VB11
100	 ZCQCA_RDC_SL_MAT_MGT	 VB12
100	 ZCQCA_RDC_SL_MAT_MGT	 VB13
100	 ZCQCA_RDC_SL_MAT_MGT	 VB14
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_IBOX
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_IBOX_CRE_MATCH
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_MASS_UPDATE
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_POPIC
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_POPIC_MAIN
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_SET_ACCONNECT
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_SL_REP_MATLIST1
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_SL_REP_MATLIST2
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_UOMQ
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_UOMU
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_UPLOAD_FILE
100	 ZCQCA_RDC_SL_MAT_MGT	 YSE_VALCLASS_UPD
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD01
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD02
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD03
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD04
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD05
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD06
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD07
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD09
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD20
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD21
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD43
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MD4C
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MDAB
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MDBT
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MDLD
100	 ZCQCA_RDC_SL_MRP_PLANNING	 MDRE
100	 ZCQCA_RDC_SL_MRP_PLANNING	 YSE_SL_ITEMREP
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 HUMO
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 J3RALFTORG10
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 MCV9
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 MN21
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 MN22
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 MN23
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 V.20
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VASK
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VG01
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VG02
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VG03
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VGK1
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VGK2
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VGK3
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL01N
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL01NO
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL02
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL02N
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL03
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL03N
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL04
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL06
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL06C
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL06F
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL06G
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL06L
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL06O
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL06P
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL06T
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL09
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10A
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10B
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10BATCH
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10C
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10D
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10E
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10F
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10G
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10H
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL10I
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL22
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL34
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VL71
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 VLSP
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 V_SA
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 V_UC
100	 ZCQCA_RDC_SL_OUTB_DEL_MGT	 ZME2A
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 MCV6
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 V/LD
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 VK11
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 VK12
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 VK13
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 VK14
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 VK31
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 VK32
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 VK33
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 VK34
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 V_NL
100	 ZCQCA_RDC_SL_PRICE_REC_MNT	 YSE_SO_PRICING
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEK1
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEK2
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEK4
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKA
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKB
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKC
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKD
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKE
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKF
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKG
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKI
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKJ
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKL
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKLE
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKR
100	 ZCQCA_RDC_SL_PUR_COND_MGT	 MEKRE
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 ME11
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 ME12
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 ME14
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 ME15
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 ME16
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 ME17
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 ME1A
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 ME1L
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 ME1M
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 ME1W
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 MEKP
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 MEKPE
100	 ZCQCA_RDC_SL_PUR_INFOREC_MGT	 YSE_UPLOAD_PIR_SL
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME21N
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME22N
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME24
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME25
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2A
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2B
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2C
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2J
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2K
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2L
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2M
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2N
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2O
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2S
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2V
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME2W
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME35
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME61
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME62
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME6H
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME80
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME80FN
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME81
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME99
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 ME9F
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 MEMASSPO
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 MN04
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 MN05
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 YSE_PO_CONFIR_REPORT
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 YSE_SL_REP_VISA_AB
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 YSE_SL_TAB_MATSPS
100	 ZCQCA_RDC_SL_PUR_ORD_MGT	 YSE_UPD_DLV_DATE
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME51N
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME52N
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME54N
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME55
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME56
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME57
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME58
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME59N
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME5A
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME5J
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME5K
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME5R
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 ME5W
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 MEAN
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 MELB
100	 ZCQCA_RDC_SL_PUR_REQ_MGT	 MEMASSRQ
100	 ZCQCA_RDC_SL_PUR_SRCE_LST_MGT	 ME01
100	 ZCQCA_RDC_SL_PUR_SRCE_LST_MGT	 ME04
100	 ZCQCA_RDC_SL_PUR_SRCE_LST_MGT	 ME05
100	 ZCQCA_RDC_SL_PUR_SRCE_LST_MGT	 ME06
100	 ZCQCA_RDC_SL_PUR_SRCE_LST_MGT	 ME07
100	 ZCQCA_RDC_SL_PUR_SRCE_LST_MGT	 ME0M
100	 ZCQCA_RDC_SL_PUR_SRCE_LST_MGT	 YSE_UPLOAD_PIR_SL
100	 ZCQCA_RDC_SL_REPORTING	 YSE_CONDITION_PB00
100	 ZCQCA_RDC_SL_REPORTING	 YSE_DOWNLOAD_FILE
100	 ZCQCA_RDC_SL_REPORTING	 YSE_GTD_CHAR
100	 ZCQCA_RDC_SL_REPORTING	 YSE_GTD_PER_VENDOR
100	 ZCQCA_RDC_SL_REPORTING	 YSE_KP02
100	 ZCQCA_RDC_SL_REPORTING	 YSE_KP03
100	 ZCQCA_RDC_SL_REPORTING	 YSE_KP04
100	 ZCQCA_RDC_SL_REPORTING	 YSE_LANDED_COST
100	 ZCQCA_RDC_SL_REPORTING	 YSE_LANDED_COST_NEW
100	 ZCQCA_RDC_SL_REPORTING	 YSE_SL_REPORTING
100	 ZCQCA_RDC_SL_REPORTING	 YSE_SL_REP_BACKO
100	 ZCQCA_RDC_SL_REPORTING	 YSE_SL_REP_DLVNOGI
100	 ZCQCA_RDC_SL_REPORTING	 YSE_SL_REP_OPENPO
100	 ZCQCA_RDC_SL_REPORTING	 YSE_SL_REP_OPENPOEXT
