ACC: mapping transportation zone - data


MANDT	 VKORG	 VTWEG	 SPART	 ZVALUE_FIELD	 LZONE
X	 X	 X	 X	 X	
MANDT-CLNT(3)	 VKORG-CHAR(4)	 VTWEG-CHAR(2)	 SPART-CHAR(2)	 ZVALUE_FIELD-CHAR(10)	 ZONE-CHAR(10)
100	 CN01	 01	 01	 3643	 CN00060006
100	 CN01	 01	 01	 3644	 CN00060005
100	 CN01	 01	 01	 3650	 CN00060005
100	 CN01	 01	 01	 3651	 CN00060005
100	 CN01	 01	 01	 3652	 CN00060005
100	 CN01	 01	 01	 3653	 CN00060006
100	 CN01	 01	 01	 3654	 CN00060006
100	 CN01	 01	 01	 3655	 CN00060005
100	 CN01	 01	 01	 3660	 CN00060002
100	 CN01	 01	 01	 3661	 CN00060005
100	 CN01	 01	 01	 3662	 CN00060006
100	 CN01	 01	 01	 3663	 CN00060006
100	 CN01	 01	 01	 4000	 CN00040001
100	 CN01	 01	 01	 4007	 CN00040001
100	 CN01	 01	 01	 4008	 CN00040001
100	 CN01	 01	 01	 4009	 CN00040001
100	 CN01	 01	 01	 4011	 CN00040001
100	 CN01	 01	 01	 4012	 CN00040001
100	 CN01	 01	 01	 4013	 CN00040001
100	 CN01	 01	 01	 4014	 CN00040001
100	 CN01	 01	 01	 4015	 CN00040001
100	 CN01	 01	 01	 4022	 CN00040001
100	 CN01	 01	 01	 4024	 CN00040001
100	 CN01	 01	 01	 4027	 CN00040001
100	 CN01	 01	 01	 4040	 CN00040001
100	 CN01	 01	 01	 4043	 CN00040001
100	 CN01	 01	 01	 4045	 CN00040001
100	 CN01	 01	 01	 4052	 CN00040001
100	 CN01	 01	 01	 4054	 CN00040001
100	 CN01	 01	 01	 4080	 CN00040001
100	 CN01	 01	 01	 4081	 CN00040001
100	 CN01	 01	 01	 4083	 CN00040001
100	 CN01	 01	 01	 4084	 CN00040001
100	 CN01	 01	 01	 4085	 CN00040001
100	 CN01	 01	 01	 4090	 CN00040001
100	 CN01	 01	 01	 4096	 CN00040001
100	 CN01	 01	 01	 4099	 CN00040001
100	 CN01	 01	 01	 4100	 CN00160001
100	 CN01	 01	 01	 4101	 CN00160003
100	 CN01	 01	 01	 4102	 CN00160003
100	 CN01	 01	 01	 4103	 CN00160003
100	 CN01	 01	 01	 4104	 CN00160003
100	 CN01	 01	 01	 4105	 CN00160003
100	 CN01	 01	 01	 4106	 CN00160003
100	 CN01	 01	 01	 4111	 CN00160003
100	 CN01	 01	 01	 4112	 CN00160004
100	 CN01	 01	 01	 4113	 CN00160004
100	 CN01	 01	 01	 4114	 CN00160004
100	 CN01	 01	 01	 4115	 CN00160003
100	 CN01	 01	 01	 4120	 CN00160001
100	 CN01	 01	 01	 4121	 CN00160004
100	 CN01	 01	 01	 4122	 CN00160004
100	 CN01	 01	 01	 4123	 CN00160004
100	 CN01	 01	 01	 4124	 CN00160006
100	 CN01	 01	 01	 4125	 CN00160006
100	 CN01	 01	 01	 4130	 CN00160005
100	 CN01	 01	 01	 4131	 CN00160005
100	 CN01	 01	 01	 4132	 CN00160005
100	 CN01	 01	 01	 4134	 CN00160005
100	 CN01	 01	 01	 4135	 CN00160005
100	 CN01	 01	 01	 4140	 CN00160001
100	 CN01	 01	 01	 4141	 CN00160005
100	 CN01	 01	 01	 4142	 CN00160005
100	 CN01	 01	 01	 4143	 CN00160005
100	 CN01	 01	 01	 4144	 CN00160005
100	 CN01	 01	 01	 4150	 CN00160002
100	 CN01	 01	 01	 4151	 CN00160005
100	 CN01	 01	 01	 4152	 CN00160005
100	 CN01	 01	 01	 4153	 CN00160005
100	 CN01	 01	 01	 4154	 CN00160004
100	 CN01	 01	 01	 4155	 CN00160005
100	 CN01	 01	 01	 4156	 CN00160005
100	 CN01	 01	 01	 4157	 CN00160005
100	 CN01	 01	 01	 4158	 CN00160005
100	 CN01	 01	 01	 4159	 CN00160005
100	 CN01	 01	 01	 4160	 CN00160008
100	 CN01	 01	 01	 4161	 CN00160008
100	 CN01	 01	 01	 4162	 CN00160008
100	 CN01	 01	 01	 4163	 CN00160008
100	 CN01	 01	 01	 4164	 CN00160008
100	 CN01	 01	 01	 4165	 CN00160008
100	 CN01	 01	 01	 4166	 CN00160006
100	 CN01	 01	 01	 4167	 CN00160006
100	 CN01	 01	 01	 4168	 CN00160006
100	 CN01	 01	 01	 4169	 CN00160006
100	 CN01	 01	 01	 4170	 CN00160004
100	 CN01	 01	 01	 4171	 CN00160005
100	 CN01	 01	 01	 4175	 CN00160003
100	 CN01	 01	 01	 4176	 CN00160004
100	 CN01	 01	 01	 4180	 CN00160004
100	 CN01	 01	 01	 4181	 CN00160006
100	 CN01	 01	 01	 4182	 CN00160008
100	 CN01	 01	 01	 4183	 CN00160008
100	 CN01	 01	 01	 4184	 CN00160008
100	 CN01	 01	 01	 4185	 CN00160009
100	 CN01	 01	 01	 4191	 CN00160008
100	 CN01	 01	 01	 4192	 CN00160008
100	 CN01	 01	 01	 4193	 CN00160008
100	 CN01	 01	 01	 4194	 CN00160008
100	 CN01	 01	 01	 4195	 CN00160008
100	 CN01	 01	 01	 4196	 CN00160008
100	 CN01	 01	 01	 4210	 CN00160004
100	 CN01	 01	 01	 4211	 CN00160006
100	 CN01	 01	 01	 4212	 CN00160006
100	 CN01	 01	 01	 4213	 CN00160006
100	 CN01	 01	 01	 4214	 CN00160006
100	 CN01	 01	 01	 4215	 CN00160006
100	 CN01	 01	 01	 4216	 CN00160006
100	 CN01	 01	 01	 4217	 CN00160006
100	 CN01	 01	 01	 4218	 CN00160006
100	 CN01	 01	 01	 4219	 CN00160006
100	 CN01	 01	 01	 4220	 CN00160005
100	 CN01	 01	 01	 4221	 CN00160007
100	 CN01	 01	 01	 4222	 CN00160007
100	 CN01	 01	 01	 4223	 CN00160007
100	 CN01	 01	 01	 4224	 CN00160007
100	 CN01	 01	 01	 4225	 CN00160007
100	 CN01	 01	 01	 4226	 CN00160007
100	 CN01	 01	 01	 4227	 CN00160007
100	 CN01	 01	 01	 4228	 CN00160007
100	 CN01	 01	 01	 4229	 CN00160007
100	 CN01	 01	 01	 4230	 CN00160006
100	 CN01	 01	 01	 4233	 CN00160006
100	 CN01	 01	 01	 4234	 CN00160006
100	 CN01	 01	 01	 4235	 CN00160006
100	 CN01	 01	 01	 4236	 CN00160006
100	 CN01	 01	 01	 4241	 CN00160006
100	 CN01	 01	 01	 4242	 CN00160006
100	 CN01	 01	 01	 4243	 CN00160007
100	 CN01	 01	 01	 4244	 CN00160006
100	 CN01	 01	 01	 4245	 CN00160006
100	 CN01	 01	 01	 4250	 CN00160006
100	 CN01	 01	 01	 4251	 CN00160006
100	 CN01	 01	 01	 4252	 CN00160007
100	 CN01	 01	 01	 4254	 CN00160007
100	 CN01	 01	 01	 4255	 CN00160007
100	 CN01	 01	 01	 4256	 CN00160007
100	 CN01	 01	 01	 4257	 CN00160007
100	 CN01	 01	 01	 4258	 CN00160007
100	 CN01	 01	 01	 4259	 CN00160007
100	 CN01	 01	 01	 4261	 CN00160006
100	 CN01	 01	 01	 4300	 CN00150001
100	 CN01	 01	 01	 4301	 CN00150002
100	 CN01	 01	 01	 4302	 CN00150002
100	 CN01	 01	 01	 4314	 CN00150004
100	 CN01	 01	 01	 4315	 CN00150004
100	 CN01	 01	 01	 4316	 CN00150006
100	 CN01	 01	 01	 4317	 CN00150005
100	 CN01	 01	 01	 4318	 CN00150006
100	 CN01	 01	 01	 4319	 CN00150006
100	 CN01	 01	 01	 4320	 CN00150004
100	 CN01	 01	 01	 4321	 CN00150004
100	 CN01	 01	 01	 4322	 CN00150006
100	 CN01	 01	 01	 4323	 CN00150006
100	 CN01	 01	 01	 4324	 CN00150005
100	 CN01	 01	 01	 4325	 CN00150006
100	 CN01	 01	 01	 4326	 CN00150006
100	 CN01	 01	 01	 4327	 CN00150006
100	 CN01	 01	 01	 4328	 CN00150006
100	 CN01	 01	 01	 4330	 CN00150003
100	 CN01	 01	 01	 4331	 CN00150005
100	 CN01	 01	 01	 4332	 CN00150007
100	 CN01	 01	 01	 4333	 CN00150007
100	 CN01	 01	 01	 4340	 CN00150004
100	 CN01	 01	 01	 4341	 CN00150006
100	 CN01	 01	 01	 4342	 CN00150006
100	 CN01	 01	 01	 4343	 CN00150006
100	 CN01	 01	 01	 4344	 CN00150004
100	 CN01	 01	 01	 4345	 CN00150004
100	 CN01	 01	 01	 4350	 CN00150001
100	 CN01	 01	 01	 4351	 CN00150004
100	 CN01	 01	 01	 4352	 CN00150004
100	 CN01	 01	 01	 4360	 CN00150003
100	 CN01	 01	 01	 4361	 CN00150004
100	 CN01	 01	 01	 4362	 CN00150004
100	 CN01	 01	 01	 4363	 CN00150004
100	 CN01	 01	 01	 4364	 CN00150006
100	 CN01	 01	 01	 4365	 CN00150007
100	 CN01	 01	 01	 4366	 CN00150007
100	 CN01	 01	 01	 4367	 CN00150007
100	 CN01	 01	 01	 4370	 CN00150005
100	 CN01	 01	 01	 4371	 CN00150007
100	 CN01	 01	 01	 4372	 CN00150007
100	 CN01	 01	 01	 4373	 CN00150007
100	 CN01	 01	 01	 4374	 CN00150007
100	 CN01	 01	 01	 4375	 CN00150007
100	 CN01	 01	 01	 4376	 CN00150007
100	 CN01	 01	 01	 4410	 CN00150007
100	 CN01	 01	 01	 4411	 CN00150007
100	 CN01	 01	 01	 4412	 CN00150007
100	 CN01	 01	 01	 4413	 CN00150004
100	 CN01	 01	 01	 4414	 CN00150006
100	 CN01	 01	 01	 4415	 CN00150006
100	 CN01	 01	 01	 4416	 CN00150006
100	 CN01	 01	 01	 4417	 CN00150006
100	 CN01	 01	 01	 4418	 CN00150005
100	 CN01	 01	 01	 4419	 CN00150004
100	 CN01	 01	 01	 4420	 CN00150003
100	 CN01	 01	 01	 4421	 CN00150006
100	 CN01	 01	 01	 4422	 CN00150006
100	 CN01	 01	 01	 4423	 CN00150006
100	 CN01	 01	 01	 4424	 CN00150006
100	 CN01	 01	 01	 4425	 CN00150006
100	 CN01	 01	 01	 4426	 CN00150006
100	 CN01	 01	 01	 4430	 CN00150002
100	 CN01	 01	 01	 4431	 CN00150006
100	 CN01	 01	 01	 4432	 CN00150006
100	 CN01	 01	 01	 4433	 CN00150007
100	 CN01	 01	 01	 4434	 CN00150006
100	 CN01	 01	 01	 4435	 CN00150006
100	 CN01	 01	 01	 4436	 CN00150006
100	 CN01	 01	 01	 4437	 CN00150006
100	 CN01	 01	 01	 4441	 CN00150006
100	 CN01	 01	 01	 4442	 CN00150006
100	 CN01	 01	 01	 4443	 CN00150007
100	 CN01	 01	 01	 4450	 CN00150007
100	 CN01	 01	 01	 4453	 CN00150006
100	 CN01	 01	 01	 4454	 CN00150008
100	 CN01	 01	 01	 4455	 CN00150007
100	 CN01	 01	 01	 4456	 CN00150007
100	 CN01	 01	 01	 4457	 CN00150007
100	 CN01	 01	 01	 4458	 CN00150007
100	 CN01	 01	 01	 4480	 CN00150004
100	 CN01	 01	 01	 4500	 CN00130001
100	 CN01	 01	 01	 4501	 CN00130004
100	 CN01	 01	 01	 4511	 CN00130004
100	 CN01	 01	 01	 4512	 CN00130004
100	 CN01	 01	 01	 4514	 CN00130004
100	 CN01	 01	 01	 4521	 CN00130004
100	 CN01	 01	 01	 4522	 CN00130004
100	 CN01	 01	 01	 4523	 CN00130004
100	 CN01	 01	 01	 4524	 CN00130004
100	 CN01	 01	 01	 4525	 CN00130004
100	 CN01	 01	 01	 4526	 CN00130004
100	 CN01	 01	 01	 4530	 CN00130004
100	 CN01	 01	 01	 4531	 CN00130007
100	 CN01	 01	 01	 4532	 CN00130007
100	 CN01	 01	 01	 4533	 CN00130007
100	 CN01	 01	 01	 4534	 CN00130007
100	 CN01	 01	 01	 4535	 CN00130007
100	 CN01	 01	 01	 4536	 CN00130007
100	 CN01	 01	 01	 4537	 CN00130007
100	 CN01	 01	 01	 4538	 CN00130007
100	 CN01	 01	 01	 4540	 CN00130007
100	 CN01	 01	 01	 4541	 CN00130007
100	 CN01	 01	 01	 4543	 CN00130007
100	 CN01	 01	 01	 4544	 CN00130007
100	 CN01	 01	 01	 4545	 CN00130007
100	 CN01	 01	 01	 4546	 CN00130007
100	 CN01	 01	 01	 4547	 CN00130007
100	 CN01	 01	 01	 4548	 CN00130007
100	 CN01	 01	 01	 4549	 CN00130007
100	 CN01	 01	 01	 4550	 CN00130006
100	 CN01	 01	 01	 4551	 CN00130007
100	 CN01	 01	 01	 4561	 CN00130007
100	 CN01	 01	 01	 4562	 CN00130007
100	 CN01	 01	 01	 4563	 CN00130007
100	 CN01	 01	 01	 4564	 CN00130007
100	 CN01	 01	 01	 4565	 CN00130007
100	 CN01	 01	 01	 4566	 CN00130007
100	 CN01	 01	 01	 4567	 CN00130007
100	 CN01	 01	 01	 4570	 CN00130004
100	 CN01	 01	 01	 4573	 CN00130007
100	 CN01	 01	 01	 4574	 CN00130007
100	 CN01	 01	 01	 4575	 CN00130007
100	 CN01	 01	 01	 4576	 CN00130007
100	 CN01	 01	 01	 4580	 CN00130007
100	 CN01	 01	 01	 4610	 CN00130004
100	 CN01	 01	 01	 4611	 CN00130007
100	 CN01	 01	 01	 4612	 CN00130007
100	 CN01	 01	 01	 4613	 CN00130007
100	 CN01	 01	 01	 4615	 CN00130007
100	 CN01	 01	 01	 4620	 CN00130007
100	 CN01	 01	 01	 4621	 CN00130008
100	 CN01	 01	 01	 4623	 CN00130008
100	 CN01	 01	 01	 4624	 CN00130008
100	 CN01	 01	 01	 4625	 CN00130008
100	 CN01	 01	 01	 4626	 CN00130008
100	 CN01	 01	 01	 4630	 CN00130004
100	 CN01	 01	 01	 4631	 CN00130007
100	 CN01	 01	 01	 4632	 CN00130007
100	 CN01	 01	 01	 4633	 CN00130007
100	 CN01	 01	 01	 4634	 CN00130007
100	 CN01	 01	 01	 4635	 CN00130007
100	 CN01	 01	 01	 4636	 CN00130007
100	 CN01	 01	 01	 4637	 CN00130007
100	 CN01	 01	 01	 4638	 CN00130007
100	 CN01	 01	 01	 4639	 CN00130004
100	 CN01	 01	 01	 4640	 CN00130003
100	 CN01	 01	 01	 4641	 CN00130007
100	 CN01	 01	 01	 4642	 CN00130007
100	 CN01	 01	 01	 4643	 CN00130007
100	 CN01	 01	 01	 4644	 CN00130007
100	 CN01	 01	 01	 4651	 CN00130007
100	 CN01	 01	 01	 4652	 CN00130007
100	 CN01	 01	 01	 4653	 CN00130007
100	 CN01	 01	 01	 4654	 CN00130007
100	 CN01	 01	 01	 4655	 CN00130007
100	 CN01	 01	 01	 4660	 CN00130006
100	 CN01	 01	 01	 4661	 CN00130007
100	 CN01	 01	 01	 4662	 CN00130007
100	 CN01	 01	 01	 4663	 CN00130007
100	 CN01	 01	 01	 4666	 CN00130007
100	 CN01	 01	 01	 4667	 CN00130007
100	 CN01	 01	 01	 4670	 CN00130004
100	 CN01	 01	 01	 4671	 CN00130007
100	 CN01	 01	 01	 4672	 CN00130007
100	 CN01	 01	 01	 4673	 CN00130007
100	 CN01	 01	 01	 4674	 CN00130007
100	 CN01	 01	 01	 4675	 CN00130007
100	 CN01	 01	 01	 4710	 CN00130002
100	 CN01	 01	 01	 4711	 CN00130007
100	 CN01	 01	 01	 4712	 CN00130007
100	 CN01	 01	 01	 4713	 CN00130007
100	 CN01	 01	 01	 4714	 CN00130007
100	 CN01	 01	 01	 4715	 CN00130007
100	 CN01	 01	 01	 4716	 CN00130007
100	 CN01	 01	 01	 4717	 CN00130007
100	 CN01	 01	 01	 4718	 CN00130007
100	 CN01	 01	 01	 4719	 CN00130007
100	 CN01	 01	 01	 4720	 CN00130006
100	 CN01	 01	 01	 4721	 CN00130008
100	 CN01	 01	 01	 4722	 CN00130008
100	 CN01	 01	 01	 4723	 CN00130004
100	 CN01	 01	 01	 4724	 CN00130007
100	 CN01	 01	 01	 4725	 CN00130007
100	 CN01	 01	 01	 4730	 CN00130005
100	 CN01	 01	 01	 4731	 CN00130007
100	 CN01	 01	 01	 4732	 CN00130007
100	 CN01	 01	 01	 4733	 CN00130007
100	 CN01	 01	 01	 4734	 CN00130007
100	 CN01	 01	 01	 4735	 CN00130007
100	 CN01	 01	 01	 4741	 CN00130007
100	 CN01	 01	 01	 4742	 CN00130007
100	 CN01	 01	 01	 4743	 CN00130007
100	 CN01	 01	 01	 4744	 CN00130007
100	 CN01	 01	 01	 4745	 CN00130007
100	 CN01	 01	 01	 4746	 CN00130007
100	 CN01	 01	 01	 4747	 CN00130007
100	 CN01	 01	 01	 4750	 CN00130004
100	 CN01	 01	 01	 4751	 CN00130007
100	 CN01	 01	 01	 4752	 CN00130007
100	 CN01	 01	 01	 4753	 CN00130007
100	 CN01	 01	 01	 4754	 CN00130007
100	 CN01	 01	 01	 4755	 CN00130004
100	 CN01	 01	 01	 4760	 CN00130004
100	 CN01	 01	 01	 4761	 CN00130007
100	 CN01	 01	 01	 4762	 CN00130007
100	 CN01	 01	 01	 4763	 CN00130007
100	 CN01	 01	 01	 4764	 CN00130008
100	 CN01	 01	 01	 4766	 CN00130008
100	 CN01	 01	 01	 4767	 CN00130007
100	 CN01	 01	 01	 4768	 CN00130007
100	 CN01	 01	 01	 4769	 CN00130007
100	 CN01	 01	 01	 4771	 CN00130007
100	 CN01	 01	 01	 4772	 CN00130007
100	 CN01	 01	 01	 5100	 CN00080001
100	 CN01	 01	 01	 5101	 CN00080001
100	 CN01	 01	 01	 5102	 CN00080001
100	 CN01	 01	 01	 5103	 CN00080001
100	 CN01	 01	 01	 5104	 CN00080001
100	 CN01	 01	 01	 5105	 CN00080001
100	 CN01	 01	 01	 5106	 CN00080001
100	 CN01	 01	 01	 5107	 CN00080001
100	 CN01	 01	 01	 5108	 CN00080002
100	 CN01	 01	 01	 5109	 CN00080004
100	 CN01	 01	 01	 5111	 CN00080004
100	 CN01	 01	 01	 5112	 CN00080004
100	 CN01	 01	 01	 5113	 CN00080004
100	 CN01	 01	 01	 5114	 CN00080004
100	 CN01	 01	 01	 5115	 CN00080004
100	 CN01	 01	 01	 5116	 CN00080004
100	 CN01	 01	 01	 5117	 CN00080001
100	 CN01	 01	 01	 5120	 CN00080001
100	 CN01	 01	 01	 5121	 CN00080006
100	 CN01	 01	 01	 5122	 CN00080004
100	 CN01	 01	 01	 5123	 CN00080006
100	 CN01	 01	 01	 5124	 CN00080006
100	 CN01	 01	 01	 5125	 CN00080006
100	 CN01	 01	 01	 5126	 CN00080006
100	 CN01	 01	 01	 5127	 CN00080006
100	 CN01	 01	 01	 5130	 CN00080006
100	 CN01	 01	 01	 5131	 CN00080006
100	 CN01	 01	 01	 5132	 CN00080006
100	 CN01	 01	 01	 5133	 CN00080006
100	 CN01	 01	 01	 5134	 CN00080006
100	 CN01	 01	 01	 5140	 CN00080005
100	 CN01	 01	 01	 5141	 CN00080007
100	 CN01	 01	 01	 5142	 CN00080007
100	 CN01	 01	 01	 5143	 CN00080007
100	 CN01	 01	 01	 5144	 CN00080007
100	 CN01	 01	 01	 5145	 CN00080007
100	 CN01	 01	 01	 5146	 CN00080007
100	 CN01	 01	 01	 5150	 CN00080001
100	 CN01	 01	 01	 5151	 CN00080006
100	 CN01	 01	 01	 5152	 CN00080006
100	 CN01	 01	 01	 5153	 CN00080006
100	 CN01	 01	 01	 5154	 CN00080006
100	 CN01	 01	 01	 5155	 CN00080004
100	 CN01	 01	 01	 5156	 CN00080004
100	 CN01	 01	 01	 5157	 CN00080006
100	 CN01	 01	 01	 5158	 CN00080006
100	 CN01	 01	 01	 5159	 CN00080006
100	 CN01	 01	 01	 5160	 CN00080001
100	 CN01	 01	 01	 5161	 CN00080006
100	 CN01	 01	 01	 5162	 CN00080006
100	 CN01	 01	 01	 5163	 CN00080006
100	 CN01	 01	 01	 5164	 CN00080006
100	 CN01	 01	 01	 5165	 CN00080006
100	 CN01	 01	 01	 5166	 CN00080004
100	 CN01	 01	 01	 5167	 CN00080006
100	 CN01	 01	 01	 5170	 CN00080004
100	 CN01	 01	 01	 5171	 CN00080006
100	 CN01	 01	 01	 5172	 CN00080006
100	 CN01	 01	 01	 5173	 CN00080006
100	 CN01	 01	 01	 5174	 CN00080006
100	 CN01	 01	 01	 5180	 CN00080001
100	 CN01	 01	 01	 5181	 CN00080001
100	 CN01	 01	 01	 5182	 CN00080001
100	 CN01	 01	 01	 5190	 CN00080001
100	 CN01	 01	 01	 5191	 CN00080001
100	 CN01	 01	 01	 5210	 CN00080005
100	 CN01	 01	 01	 5220	 CN00080005
100	 CN01	 01	 01	 5230	 CN00080003
100	 CN01	 01	 01	 5231	 CN00080003
100	 CN01	 01	 01	 5232	 CN00080001
100	 CN01	 01	 01	 5233	 CN00080003
100	 CN01	 01	 01	 5236	 CN00080003
100	 CN01	 01	 01	 5237	 CN00080003
100	 CN01	 01	 01	 5238	 CN00080003
100	 CN01	 01	 01	 5239	 CN00080003
100	 CN01	 01	 01	 5240	 CN00080003
100	 CN01	 01	 01	 5241	 CN00080006
100	 CN01	 01	 01	 5242	 CN00080006
100	 CN01	 01	 01	 5243	 CN00080006
100	 CN01	 01	 01	 5244	 CN00080006
100	 CN01	 01	 01	 5245	 CN00080006
100	 CN01	 01	 01	 5250	 CN00080005
100	 CN01	 01	 01	 5251	 CN00080006
100	 CN01	 01	 01	 5252	 CN00080006
100	 CN01	 01	 01	 5253	 CN00080006
100	 CN01	 01	 01	 5254	 CN00080006
100	 CN01	 01	 01	 5260	 CN00080004
100	 CN01	 01	 01	 5261	 CN00080006
100	 CN01	 01	 01	 5262	 CN00080006
100	 CN01	 01	 01	 5263	 CN00080006
100	 CN01	 01	 01	 5264	 CN00080006
100	 CN01	 01	 01	 5265	 CN00080006
100	 CN01	 01	 01	 5266	 CN00080006
100	 CN01	 01	 01	 5270	 CN00080005
100	 CN01	 01	 01	 5271	 CN00080006
100	 CN01	 01	 01	 5272	 CN00080006
100	 CN01	 01	 01	 5273	 CN00080005
100	 CN01	 01	 01	 5274	 CN00080006
100	 CN01	 01	 01	 5280	 CN00080001
100	 CN01	 01	 01	 5281	 CN00080006
100	 CN01	 01	 01	 5282	 CN00080004
100	 CN01	 01	 01	 5283	 CN00080004
100	 CN01	 01	 01	 5284	 CN00080001
100	 CN01	 01	 01	 5285	 CN00080004
100	 CN01	 01	 01	 5286	 CN00080004
100	 CN01	 01	 01	 5290	 CN00080002
100	 CN01	 01	 01	 5291	 CN00080004
100	 CN01	 01	 01	 5292	 CN00080004
100	 CN01	 01	 01	 5293	 CN00080004
100	 CN01	 01	 01	 5294	 CN00080005
100	 CN01	 01	 01	 5295	 CN00080004
100	 CN01	 01	 01	 5296	 CN00080006
100	 CN01	 01	 01	 5297	 CN00080006
100	 CN01	 01	 01	 5298	 CN00080006
100	 CN01	 01	 01	 5300	 CN00090001
100	 CN01	 01	 01	 5301	 CN00090004
100	 CN01	 01	 01	 5302	 CN00090004
100	 CN01	 01	 01	 5303	 CN00090004
100	 CN01	 01	 01	 5304	 CN00090004
100	 CN01	 01	 01	 5305	 CN00090004
100	 CN01	 01	 01	 5306	 CN00090004
100	 CN01	 01	 01	 5307	 CN00090004
100	 CN01	 01	 01	 5308	 CN00090004
100	 CN01	 01	 01	 5314	 CN00090004
100	 CN01	 01	 01	 5315	 CN00090004
100	 CN01	 01	 01	 5320	 CN00090004
100	 CN01	 01	 01	 5321	 CN00090004
100	 CN01	 01	 01	 5322	 CN00090004
100	 CN01	 01	 01	 5323	 CN00090004
100	 CN01	 01	 01	 5324	 CN00090006
100	 CN01	 01	 01	 5325	 CN00090006
100	 CN01	 01	 01	 5326	 CN00090009
100	 CN01	 01	 01	 5327	 CN00090006
100	 CN01	 01	 01	 5328	 CN00090006
100	 CN01	 01	 01	 5330	 CN00090004
100	 CN01	 01	 01	 5331	 CN00090006
100	 CN01	 01	 01	 5332	 CN00090008
100	 CN01	 01	 01	 5333	 CN00090006
100	 CN01	 01	 01	 5334	 CN00090009
100	 CN01	 01	 01	 5335	 CN00090009
100	 CN01	 01	 01	 5336	 CN00090006
100	 CN01	 01	 01	 5337	 CN00090006
100	 CN01	 01	 01	 5338	 CN00090009
100	 CN01	 01	 01	 5339	 CN00090009
100	 CN01	 01	 01	 5350	 CN00090005
100	 CN01	 01	 01	 5353	 CN00090006
100	 CN01	 01	 01	 5354	 CN00090006
100	 CN01	 01	 01	 5355	 CN00090006
100	 CN01	 01	 01	 5356	 CN00090005
100	 CN01	 01	 01	 5357	 CN00090005
100	 CN01	 01	 01	 5360	 CN00090007
100	 CN01	 01	 01	 5361	 CN00090006
100	 CN01	 01	 01	 5370	 CN00090004
100	 CN01	 01	 01	 5371	 CN00090003
100	 CN01	 01	 01	 5372	 CN00090005
100	 CN01	 01	 01	 5373	 CN00090006
100	 CN01	 01	 01	 5374	 CN00090006
100	 CN01	 01	 01	 5375	 CN00090006
100	 CN01	 01	 01	 5376	 CN00090006
100	 CN01	 01	 01	 5377	 CN00090006
100	 CN01	 01	 01	 5378	 CN00090004
100	 CN01	 01	 01	 5380	 CN00090005
100	 CN01	 01	 01	 5410	 CN00090001
100	 CN01	 01	 01	 5411	 CN00090005
100	 CN01	 01	 01	 5412	 CN00090005
100	 CN01	 01	 01	 5413	 CN00090005
100	 CN01	 01	 01	 5414	 CN00090009
100	 CN01	 01	 01	 5415	 CN00090006
100	 CN01	 01	 01	 5416	 CN00090005
100	 CN01	 01	 01	 5417	 CN00090005
100	 CN01	 01	 01	 5418	 CN00090005
100	 CN01	 01	 01	 5419	 CN00090005
100	 CN01	 01	 01	 5424	 CN00090005
100	 CN01	 01	 01	 5425	 CN00090005
100	 CN01	 01	 01	 5426	 CN00090006
100	 CN01	 01	 01	 5427	 CN00090006
100	 CN01	 01	 01	 5428	 CN00090006
100	 CN01	 01	 01	 5430	 CN00090002
100	 CN01	 01	 01	 5431	 CN00090009
100	 CN01	 01	 01	 5432	 CN00090009
100	 CN01	 01	 01	 5433	 CN00090009
100	 CN01	 01	 01	 5450	 CN00090002
100	 CN01	 01	 01	 5451	 CN00090005
100	 CN01	 01	 01	 5452	 CN00090005
100	 CN01	 01	 01	 5453	 CN00090006
100	 CN01	 01	 01	 5454	 CN00090006
100	 CN01	 01	 01	 5455	 CN00090008
100	 CN01	 01	 01	 5456	 CN00090005
100	 CN01	 01	 01	 5457	 CN00090005
100	 CN01	 01	 01	 5458	 CN00090005
100	 CN01	 01	 01	 5459	 CN00090005
100	 CN01	 01	 01	 5460	 CN00090005
100	 CN01	 01	 01	 5461	 CN00090005
100	 CN01	 01	 01	 5462	 CN00090005
100	 CN01	 01	 01	 5463	 CN00090005
100	 CN01	 01	 01	 5464	 CN00090006
100	 CN01	 01	 01	 5465	 CN00090003
100	 CN01	 01	 01	 5466	 CN00090005
100	 CN01	 01	 01	 5467	 CN00090005
100	 CN01	 01	 01	 5468	 CN00090006
100	 CN01	 01	 01	 5470	 CN00090006
100	 CN01	 01	 01	 5471	 CN00090009
100	 CN01	 01	 01	 5472	 CN00090006
100	 CN01	 01	 01	 5473	 CN00090006
100	 CN01	 01	 01	 5474	 CN00090006
100	 CN01	 01	 01	 5475	 CN00090009
100	 CN01	 01	 01	 5476	 CN00090006
100	 CN01	 01	 01	 5500	 CN00100001
100	 CN01	 01	 01	 5501	 CN00100006
100	 CN01	 01	 01	 5502	 CN00100002
100	 CN01	 01	 01	 5503	 CN00100002
100	 CN01	 01	 01	 5504	 CN00100006
100	 CN01	 01	 01	 5505	 CN00100002
100	 CN01	 01	 01	 5506	 CN00100002
100	 CN01	 01	 01	 5507	 CN00100002
100	 CN01	 01	 01	 5508	 CN00100006
100	 CN01	 01	 01	 5511	 CN00100003
100	 CN01	 01	 01	 5512	 CN00100002
100	 CN01	 01	 01	 5513	 CN00100002
100	 CN01	 01	 01	 5514	 CN00100002
