Table to stear Standard text elements for layouts


MANDT	 KSCHL	 KAPPL	 FNAME	 AREA	 WERKS	 BUKRS	 VKORG	 EKORG	 SPART	 TDNAME
X	 X	 X	 X	 X	 X	 X	 X	 X	 X	
MANDT-CLNT(3)	 KSCHL-CHAR(4)	 KAPPL-CHAR(2)	 TDSFNAME-CHAR(30)	 YSE_AREA-CHAR(30)	 WERKS-CHAR(4)	 BUKRS-CHAR(4)	 VKORG-CHAR(4)	 EKORG-CHAR(4)	 SPART-CHAR(2)	 TDOBNAME-CHAR(70)
100	 ZRCO	 V2	 	 END_TXT	 	 CODA	 	 	 	 YSE_DLN_SIGNAC_CODA
100	 ZRCO	 V2	 	 END_TXT	 	 HKGA	 	 	 	 YSE_DLN_SIGNAC_HKGA_RENT
100	 ZRCO	 V2	 	 END_TXT	 	 POLA	 	 	 	 YSE_DLN_SIGNAC_POLA
100	 ZRCO	 V2	 	 SIGN_AC	 	 CODA	 	 	 	 YSE_DLN_SIGNTRAN_CODA
100	 ZRCO	 V2	 	 SIGN_AC	 	 HKGA	 	 	 	 YSE_DLN_SIGNTRAN_HKGA
100	 ZRCO	 V2	 	 SIGN_AC	 	 POLA	 	 	 	 YSE_DLN_SIGNTRAN_POLA
100	 ZRCO	 V2	 	 SIGN_CUST	 	 CODA	 	 	 	 YSE_DLN_SIGNCUST_CODA
100	 ZRCO	 V2	 	 SIGN_CUST	 	 HKGA	 	 	 	 YSE_DLN_SIGNCUST_HKGA
100	 ZRCO	 V2	 	 SIGN_CUST	 	 POLA	 	 	 	 YSE_DLN_SIGNCUST_POLA
100	 ZRD1	 V3	 	 BANK_INFO	 	 	 CN01	 	 	 YSE_FOOTER_CN01_BANK
100	 ZRD1	 V3	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRD1	 V3	 	 BANK_INFO	 	 	 PL02	 	 	 YSE_FOOTER_PL02_BANK
100	 ZRD1	 V3	 	 BOTTOM_TXT	 	 	 CN01	 	 	 YSE_FOOTER_CN01_BOTTOM
100	 ZRD1	 V3	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRD1	 V3	 	 BOTTOM_TXT	 	 	 PL02	 	 	 YSE_FOOTER_PL02_BOTTOM
100	 ZRD1	 V3	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRD2	 V3	 	 BANK_INFO	 	 	 CN01	 	 	 YSE_FOOTER_CN01_BANK
100	 ZRD2	 V3	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRD2	 V3	 	 BANK_INFO	 	 	 PL02	 	 	 YSE_FOOTER_PL02_BANK
100	 ZRD2	 V3	 	 BOTTOM_TXT	 	 	 CN01	 	 	 YSE_FOOTER_CN01_BOTTOM
100	 ZRD2	 V3	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRD2	 V3	 	 BOTTOM_TXT	 	 	 PL02	 	 	 YSE_FOOTER_PL02_BOTTOM
100	 ZRD2	 V3	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRD3	 V3	 	 BANK_INFO	 	 	 CN01	 	 	 YSE_FOOTER_CN01_BANK
100	 ZRD3	 V3	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRD3	 V3	 	 BANK_INFO	 	 	 PL02	 	 	 YSE_FOOTER_PL02_BANK
100	 ZRD3	 V3	 	 BOTTOM_TXT	 	 	 CN01	 	 	 YSE_FOOTER_CN01_BOTTOM
100	 ZRD3	 V3	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRD3	 V3	 	 BOTTOM_TXT	 	 	 PL02	 	 	 YSE_FOOTER_PL02_BOTTOM
100	 ZRD3	 V3	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRD3	 V3	 YSE_SD_INVOICE_C1	 FOOTER	 	 CQCA	 CN06	 	 	 YSE_FOOTER_CN06
100	 ZRD3	 V3	 YSE_SD_INVOICE_Z1	 FOOTER	 	 HKGA	 HK01	 	 	 YSE_FOOTER_HK01_01
100	 ZRD3	 V3	 YSE_SD_INVOICE_Z1	 FOOTER	 	 HKGA	 HK05	 	 	 YSE_FOOTER_HK05_01
100	 ZRD4	 V3	 	 BANK_INFO	 	 	 CN01	 	 	 YSE_FOOTER_CN01_BANK
100	 ZRD4	 V3	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRD4	 V3	 	 BANK_INFO	 	 	 PL02	 	 	 YSE_FOOTER_PL02_BANK
100	 ZRD4	 V3	 	 BOTTOM_TXT	 	 	 CN01	 	 	 YSE_FOOTER_CN01_BOTTOM
100	 ZRD4	 V3	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRD4	 V3	 	 BOTTOM_TXT	 	 	 PL02	 	 	 YSE_FOOTER_PL02_BOTTOM
100	 ZRD4	 V3	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRD4	 V3	 YSE_SD_INVOICE_Z1	 FOOTER	 	 HKGA	 HK02	 	 	 YSE_FOOTER_HK02
100	 ZRD5	 V3	 	 BANK_INFO	 	 	 CN01	 	 	 YSE_FOOTER_CN01_BANK
100	 ZRD5	 V3	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRD5	 V3	 	 BANK_INFO	 	 	 PL02	 	 	 YSE_FOOTER_PL02_BANK
100	 ZRD5	 V3	 	 BOTTOM_TXT	 	 	 CN01	 	 	 YSE_FOOTER_CN01_BOTTOM
100	 ZRD5	 V3	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRD5	 V3	 	 BOTTOM_TXT	 	 	 PL02	 	 	 YSE_FOOTER_PL02_BOTTOM
100	 ZRD5	 V3	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRDL	 V2	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRDL	 V2	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRDL	 V2	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRDL	 V2	 	 END_TXT	 	 CODA	 	 	 	 YSE_DLN_SIGNAC_CODA
100	 ZRDL	 V2	 	 END_TXT	 	 HKGA	 	 	 	 YSE_DLN_SIGNAC_HKGA_RENT
100	 ZRDL	 V2	 	 END_TXT	 	 POLA	 	 	 	 YSE_DLN_SIGNAC_POLA
100	 ZRDL	 V2	 	 SIGN_AC	 	 CODA	 	 	 	 YSE_DLN_SIGNTRAN_CODA
100	 ZRDL	 V2	 	 SIGN_AC	 	 HKGA	 	 	 	 YSE_DLN_SIGNTRAN_HKGA
100	 ZRDL	 V2	 	 SIGN_AC	 	 POLA	 	 	 	 YSE_DLN_SIGNTRAN_POLA
100	 ZRDL	 V2	 	 SIGN_CUST	 	 CODA	 	 	 	 YSE_DLN_SIGNCUST_CODA
100	 ZRDL	 V2	 	 SIGN_CUST	 	 HKGA	 	 	 	 YSE_DLN_SIGNCUST_HKGA
100	 ZRDL	 V2	 	 SIGN_CUST	 	 POLA	 	 	 	 YSE_DLN_SIGNCUST_POLA
100	 ZRDP	 V2	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRDP	 V2	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRDP	 V2	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRDP	 V3	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRDP	 V3	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRDP	 V3	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRF5	 V3	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRF5	 V3	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRF5	 V3	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRFS	 V3	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRFS	 V3	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRFS	 V3	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRLO	 V2	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRLO	 V2	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRLO	 V2	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRMB	 V1	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRMB	 V1	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRMB	 V1	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRQP	 V1	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRQP	 V1	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRQP	 V1	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRQP	 V1	 	 VAT_TEXT	 	 CODA	 	 	 	 YSE_CONT_VAT_TEXT_CODA
100	 ZRQP	 V1	 	 VAT_TEXT	 	 HKGA	 	 	 	 *YSE_CONT_VAT_TEXT_HKGA
100	 ZRQP	 V1	 	 VAT_TEXT	 	 POLA	 	 	 	 YSE_CONT_VAT_TEXT_POLA
100	 ZRQT	 V1	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRQT	 V1	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRQT	 V1	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRQT	 V1	 	 VAT_TEXT	 	 CODA	 	 	 	 YSE_QUOT_VAT_TEXT_CODA
100	 ZRQT	 V1	 	 VAT_TEXT	 	 HKGA	 	 	 	 *YSE_QUOT_VAT_TEXT_HKGA
100	 ZRQT	 V1	 	 VAT_TEXT	 	 POLA	 	 	 	 YSE_QUOT_VAT_TEXT_POLA
100	 ZRTT	 V1	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRTT	 V1	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRTT	 V1	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRWL	 V1	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRWL	 V1	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRWL	 V1	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZRWR	 V1	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZRWR	 V1	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZRWR	 V1	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZSTT	 V1	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZSTT	 V1	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZSTT	 V1	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZSWL	 V1	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZSWL	 V1	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZSWL	 V1	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZSWL	 V3	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZSWL	 V3	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZSWL	 V3	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZSWR	 V1	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZSWR	 V1	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZSWR	 V1	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
100	 ZSWR	 V3	 	 BANK_INFO	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BANK
100	 ZSWR	 V3	 	 BOTTOM_TXT	 	 	 PL01	 	 	 YSE_FOOTER_PL01_BOTTOM
100	 ZSWR	 V3	 	 BOTTOM_TXT	 	 POLA	 	 	 	 YSE_FOOTER_POLA_BOTTOM
