[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
LBARCCON,N/A,409,322,87,21%,Constants for Network/Hierarchy Graphics
SGRCCNST,N/A,74,53,21,28%,Constants General Graphics
YSE_REN_PLBRD_F01,N/A,"2,019","1,329",690,34%,Supporting Forms for the RENT_PLBRD
YSE_REN_PLBRD_F02,N/A,"1,418",915,503,35%,Supporting Forms for the RENT_PLBRD Barchart Data Preparatio
YSE_REN_PLBRD_F03,N/A,"1,580",931,649,41%,Supporting Forms for the RENT_PLBRD Barchart Processing Logi
YSE_REN_PLBRD_F04,N/A,337,203,134,40%,Supporting Forms for the RENT_PLBRD List Output
YSE_REN_PLBRD_GC1,N/A,112,86,26,23%,Global constants for the RENT_PLBRD
YSE_REN_PLBRD_GD1,N/A,203,137,66,33%,Declaration of variables (tables...) for the RENT_PLBRD
YSE_REN_PLBRD_GT1,N/A,88,59,29,33%,Declarations of types for the RENT_PLBRD
YSE_REN_PLBRD_SCR0200,N/A,54,35,19,35%,"Screen 0200 processing (PBO, PAI, ...)"
YSE_REN_PLBRD_SCR0201,N/A,421,239,182,43%,"Screen 0201 processing (PBO, PAI, ...)"
YSE_REN_PLBRD_SCR0202,N/A,214,120,94,44%,"Screen 0202 processing (PBO, PAI, ...)"
YSE_REN_PLBRD_SCR0203,N/A,52,23,29,56%,"Screen 0203 processing (PBO, PAI, ...)"
YSE_REN_PLBRD_SCR0300,N/A,375,242,133,35%,"Screen 0300 processing (PBO, PAI, ...)"
YSE_REN_PLBRD_SCR0301,N/A,70,39,31,44%,"Screen 0301 processing (PBO, PAI, ...)"
YSE_REN_PLBRD,200,26,13,13,50%,Document Items (supporting RPB Selection Screen)
YSE_REN_PLBRD,201,32,28,4,13%,Rental Basket
YSE_REN_PLBRD,202,6,5,1,17%,Legend
YSE_REN_PLBRD,203,6,5,1,17%,Choose Contract Type to be created
YSE_REN_PLBRD,300,6,5,1,17%,Rental Planning Board
YSE_REN_PLBRD,301,6,5,1,17%,List Output
[Totle], ,"8,374","5,311","3,063",37%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_PLBRD_BAL,N/A,65,34,31,48%,Application Log: Show log for doc creation
[Totle], ,65,34,31,48%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_PLBRD_TEST,N/A,49,36,13,27%,SEED-RENTAL Testprogram for select on equipments
[Totle], ,49,36,13,27%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_PL_DEPOT,N/A,34,9,25,74%,P/L per Rental Depot
YSE_REN_PL_DEPOT_CLASS,N/A,25,12,13,52%,Classes
YSE_REN_PL_DEPOT_EVENT,N/A,30,11,19,63%,Events
YSE_REN_PL_DEPOT_FORMS,N/A,"1,311",782,529,40%,Forms
YSE_REN_PL_DEPOT_GLDAT,N/A,84,59,25,30%,Global data
YSE_REN_PL_DEPOT_S0100,N/A,106,65,41,39%,Screen 0100 events
YSE_REN_PL_DEPOT_S0200,N/A,105,69,36,34%,Screen 0200 events
YSE_REN_PL_DEPOT_SELSC,N/A,18,11,7,39%,Selection screen
YSE_REN_PL_DEPOT,100,6,5,1,17%,P/L per Rental Depot
YSE_REN_PL_DEPOT,200,6,5,1,17%,Equipment Detail
[Totle], ,"1,725","1,028",697,40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_PL_RENTAL_DEPOT,N/A,"1,451",876,575,40%,P/L per Rental Depot
FTISCONG,N/A,844,759,85,10%,Global Constants
FTISSTDL,N/A,14,9,5,36%,Selection: Loans
FTISSTDV,N/A,3,0,3,100%,Selection Criteria: Foreign Exchange
FTISSTGH,N/A,3,0,3,100%,Selection Criteria: Money Market
FTISSTTR,N/A,340,293,47,14%,Selection: Treasury
FTISSTWP,N/A,121,107,14,12%,Selection: Securities
YSE_REN_PL_RENTAL_DEPOT,100,6,5,1,17%,P/L per Rental Depot
YSE_REN_PL_RENTAL_DEPOT,200,6,5,1,17%,Equipment Detail
[Totle], ,"2,788","2,054",734,26%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_PROFIT_EQ,N/A,735,414,321,44%,Profit per Equipment
YSE_REN_PROFIT_EQ,100,6,5,1,17%,Profit per Equipment
[Totle], ,741,419,322,43%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_RET_ON_INVEST,N/A,"1,673",986,687,41%,Rental: Return on investment
YSE_REN_RET_ON_INVEST,100,6,5,1,17%,Return on investment overview
[Totle], ,"1,679",991,688,41%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_SALES_FROM_RFL,N/A,22,7,15,68%,Rental: Sales From Fleet
YSE_REN_SALES_FROM_RFL_CLASS,N/A,43,15,28,65%,Event Handling Code For ALV Grid
YSE_REN_SALES_FROM_RFL_EVENT,N/A,291,207,84,29%,"Events (Initialization, Start-of-selection, ...)"
YSE_REN_SALES_FROM_RFL_GLDAT,N/A,87,67,20,23%,Global declarations
YSE_REN_SALES_FROM_RFL_S0100,N/A,289,148,141,49%,Screen logic for 0100
YSE_REN_SALES_FROM_RFL_SELSC,N/A,8,4,4,50%,Selection Screen
YSE_REN_SALES_FROM_RFL,100,6,5,1,17%,Rental Sales from Hire Fleet
[Totle], ,746,453,293,39%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_SERNR_CONS,N/A,18,7,11,61%,Rental: Serial number consolidation
YSE_REN_SERNR_CONS_CLASS,N/A,43,15,28,65%,Event Handling Code For ALV Grid
YSE_REN_SERNR_CONS_EVENT,N/A,304,210,94,31%,"Events (Initialization, Start-of-selection, ...)"
YSE_REN_SERNR_CONS_GLDAT,N/A,71,53,18,25%,Global declarations
YSE_REN_SERNR_CONS_S0100,N/A,285,136,149,52%,Screen logic for 0100
YSE_REN_SERNR_CONS_SELSC,N/A,32,23,9,28%,Selection Screen
YSE_REN_SERNR_CONS,100,6,5,1,17%,Rental Sales from Hire Fleet
[Totle], ,759,449,310,41%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_SERV_DUE_LIST,N/A,"1,407",929,478,34%,Rental: Service Due List
YSE_REN_SERV_DUE_LIST,100,6,5,1,17%,Service Due List
[Totle], ,"1,413",934,479,34%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_STATUS_ME,N/A,342,210,132,39%,Program to process entries in DDIC table YSE_REN_STATUS_M
[Totle], ,342,210,132,39%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_TRACK_EQUIP,N/A,64,36,28,44%,Daily tracking of equipment
[Totle], ,64,36,28,44%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_TRACK_EQUIP_FILL_DUMMY,N/A,98,53,45,46%,Daily tracking of equipment - Fill gaps YSE_LOC_EQUIP with d
[Totle], ,98,53,45,46%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REN_TRAN_COSTS,N/A,"1,314",748,566,43%,Transport Report
YSE_REN_TRAN_COSTS,100,6,5,1,17%,Transport Report
[Totle], ,"1,320",753,567,43%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RETRIEVE_EQ_CONFIG,N/A,540,267,273,51%,Equipment Characteristics
[Totle], ,540,267,273,51%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REVERSE_INV_CNTR,N/A,847,598,249,29%,Automatic ofsetting of invoices at MIGRATION
[Totle], ,847,598,249,29%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_REVERSE_MATDOC,N/A,273,157,116,42%,Reverse Material Doc.
[Totle], ,273,157,116,42%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RFBIBL00,N/A,199,126,73,37%,Batch Input Documents
[Totle], ,199,126,73,37%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RFBIBL01,N/A,"2,958","2,056",902,30%,Batch Input Documents
RFBIBL02,N/A,"2,528","2,488",40,2%,Include with generated coding for RFBIBL01
[Totle], ,"5,486","4,544",942,17%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RFCASH20,N/A,"1,774","1,245",529,30%,Cash Journal
[Totle], ,"1,774","1,245",529,30%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RFCASH20_XRAA,N/A,"1,774","1,245",529,30%,Cash Journal
[Totle], ,"1,774","1,245",529,30%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RFITEMAR,N/A,"1,720","1,267",453,26%,Customer Line Item Display and sales rep data
RFDBEXPC,N/A,716,554,162,23%,Customer Line Item Display and sales rep data
RFDBRMAC,N/A,190,154,36,19%,Include for logical databases
YSE_RFITEM_DEF,N/A,241,180,61,25%,Include for logical databases
YSE_RFITEM_INC,N/A,"3,139","2,320",819,26%,Include for logical databases
YSE_RFITEM_SEL,N/A,41,28,13,32%,Include for logical databases
[Totle], ,"6,047","4,503","1,544",26%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RFKORD10,N/A,"4,161","2,651","1,510",36%,Print Program: Account Statement
RFDBRMAC,N/A,190,154,36,19%,Include for logical databases
RFEPOSC1,N/A,32,27,5,16%,Include for logical databases
RFEPOSC9,N/A,15,11,4,27%,Include for logical databases
YSE_RFKORI00,N/A,"1,717","1,285",432,25%,Form Printout Include Module: Declaration Part 1
YSE_RFKORI02,N/A,96,59,37,39%,Form Printout Include Module: Declaration Section 3
YSE_RFKORI15,N/A,"3,413","2,611",802,23%,Form Printout Include Module: Account Statements
YSE_RFKORI80,N/A,"4,482","3,714",768,17%,Form Printout Include Module: Read Routines
YSE_RFKORI90,N/A,"3,344","2,294","1,050",31%,Form Printout Include Module: General Subroutines
YSE_RFKORI91,N/A,"1,955","1,486",469,24%,Form Printout Include Module: Routines for Extract
YSE_RFKORI92,N/A,215,153,62,29%,Form Printout Include Module: General Subroutines for Printi
YSE_RFKORI93,N/A,646,514,132,20%,Form Printout Include Module: Messages and Log
[Totle], ,20266,14959,"5,307",26%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RFKORD30,N/A,"1,599","1,114",485,30%,Print Program: Internal Documents
RFDBRMAC,N/A,190,154,36,19%,Include for logical databases
RFEPOSC1,N/A,32,27,5,16%,Include for logical databases
RFEPOSC9,N/A,15,11,4,27%,Include for logical databases
YSE_RFKORI00,N/A,"1,717","1,285",432,25%,Form Printout Include Module: Declaration Part 1
YSE_RFKORI04,N/A,53,32,21,40%,Form Printout Include Module: Declaration Section 5
YSE_RFKORI25,N/A,"1,317","1,003",314,24%,Form Printout Include Module: Internal Documents
YSE_RFKORI70,N/A,471,273,198,42%,Form Printout Include Module: Analysis Routines 1
YSE_RFKORI80,N/A,"4,482","3,714",768,17%,Form Printout Include Module: Read Routines
YSE_RFKORI81,N/A,"2,480","2,170",310,13%,Form Printout Include Module: Read Routines 2
YSE_RFKORI90B,N/A,"3,487","2,387","1,100",32%,Form Printout Include Module: General Subroutines
YSE_RFKORI91,N/A,"1,955","1,486",469,24%,Form Printout Include Module: Routines for Extract
YSE_RFKORI92,N/A,215,153,62,29%,Form Printout Include Module: General Subroutines for Printi
YSE_RFKORI93,N/A,646,514,132,20%,Form Printout Include Module: Messages and Log
[Totle], ,18659,14323,"4,336",23%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RFPERIOD_OPEN,N/A,509,327,182,36%,YSE_RFPERIOD_OPEN
RF_PRD_OP_SCHED,N/A,397,259,138,35%,YSE_RFPERIOD_OPEN
RKASMAWF,N/A,9,3,6,67%,YSE_RFPERIOD_OPEN
SCHEDMAN_EVENTS,N/A,7,4,3,43%,YSE_RFPERIOD_OPEN
[Totle], ,922,593,329,36%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RIPRJT00,N/A,966,535,431,45%,PM: Job Ticket
LIPRTF03,N/A,44,30,14,32%,PM: COMMON PRINT INCLUDE
LIPRTF04,N/A,26,17,9,35%,PM: COMMON PRINT INCLUDE
RIPRID01,N/A,353,266,87,25%,PM: Include Print - DATA
RIPRIF10,N/A,266,104,162,61%,MSM: Form for the use of comm. interface with SAPscript
YSE_RIPRIF01,N/A,"2,063","1,335",728,35%,Include YSE_RIPRIF01
YSE_RIPRIF02,N/A,"1,196",833,363,30%,Include YSE_RIPRIF02
[Totle], ,"4,914","3,120","1,794",37%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RK_SE16N,N/A,3,2,1,33%,Call Up General Table Display
[Totle], ,3,2,1,33%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RLB_INVOICE_SF,N/A,"2,416","1,477",939,39%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"4,248","2,709","1,539",36%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RLE_DELNOTE,N/A,530,325,205,39%,Print Program - Delivery Note
RLE_DELNOTE_DATA_DECLARE,N/A,10,3,7,70%,Print Program - Delivery Note
RLE_DELNOTE_FORMS,N/A,120,80,40,33%,Print Program - Delivery Note
RLE_PRINT_FORMS,N/A,106,66,40,38%,Print Program - Delivery Note
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
[Totle], ,797,492,305,38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RLE_DELNOTE_RENT,N/A,172,100,72,42%,Print Program - Delivery Note
RLE_DELNOTE_DATA_DECLARE,N/A,10,3,7,70%,Print Program - Delivery Note
RLE_DELNOTE_FORMS,N/A,120,80,40,33%,Print Program - Delivery Note
RLE_PRINT_FORMS,N/A,106,66,40,38%,Print Program - Delivery Note
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
[Totle], ,439,267,172,39%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RLE_DELNOTE_V1,N/A,530,326,204,38%,Print Program - Delivery Note
RLE_DELNOTE_DATA_DECLARE,N/A,10,3,7,70%,Print Program - Delivery Note
RLE_DELNOTE_FORMS,N/A,120,80,40,33%,Print Program - Delivery Note
RLE_PRINT_FORMS,N/A,106,66,40,38%,Print Program - Delivery Note
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
[Totle], ,797,493,304,38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RLE_PICK_CSW,N/A,551,338,213,39%,Print Program - Delivery Note
RLE_DELNOTE_DATA_DECLARE,N/A,10,3,7,70%,Print Program - Delivery Note
RLE_DELNOTE_FORMS,N/A,120,80,40,33%,Print Program - Delivery Note
RLE_PRINT_FORMS,N/A,106,66,40,38%,Print Program - Delivery Note
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
[Totle], ,818,505,313,38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RM07MLBS,N/A,"4,502","3,214","1,288",29%,Display Warehouse Stocks of Material
[Totle], ,"4,502","3,214","1,288",29%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ROLE_CONSISTENCY_CHECK,N/A,676,435,241,36%,Automatic Program for Role Checking
YSE_ROLE_CONSISTENCY_CHECK,100,5,4,1,20%,Show single roles and T-Code
[Totle], ,681,439,242,36%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ROUND_DIFF_REP,N/A,450,227,223,50%,FI: Rounding Difference Bookings Russia
[Totle], ,450,227,223,50%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ROUND_POSTINGS,N/A,386,257,129,33%,Book rounding differences
[Totle], ,386,257,129,33%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RSARFC00,N/A,56,43,13,23%,Execute all recorded calls
[Totle], ,56,43,13,23%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RSAUDIT_SYSTEM_STATUS,N/A,17,8,9,53%,check client status over all systems
[Totle], ,17,8,9,53%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RSR_FRMTRN4,N/A,114,54,60,53%,test for adobe form
[Totle], ,114,54,60,53%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RSR_FRMTRN5,N/A,1,1,0,0%,test for adobe form
[Totle], ,1,1,0,0%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RSR_FRMTRN7,N/A,120,54,66,55%,test for adobe form
[Totle], ,120,54,66,55%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RSR_FRMTRN8,N/A,123,57,66,54%,test for adobe form
[Totle], ,123,57,66,54%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RU_FI_ACT_RECONC,N/A,500,355,145,29%,Act of Reconciliation
OLE2INCL,N/A,3,1,2,67%,Include with TYPE Definition
YSE_RU_FI_ACT_OF_RECON_F01,N/A,"3,536","2,329","1,207",34%,Include YAM_AUTO_INSTALL_EQUI_F01
YSE_RU_FI_ACT_OF_RECON_F02,N/A,"1,987","1,307",680,34%,Include YAM_AUTO_INSTALL_EQUI_F02
[Totle], ,"6,026","3,992","2,034",34%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RU_FI_INVOICE,N/A,173,95,78,45%,VAT Invoice
YSE_RU_FI_INVOICE_F01,N/A,632,494,138,22%,Include YAM_AUTO_INSTALL_EQUI_F01
YSE_RU_FI_INVOICE_F02,N/A,695,498,197,28%,Include YAM_AUTO_INSTALL_EQUI_F02
YSE_RU_FI_INVOICE_F03,N/A,52,27,25,48%,Include YAM_AUTO_INSTALL_EQUI_F03
YSE_RU_FI_INVOICE_F04,N/A,200,166,34,17%,Include YSE_RU_FI_INVOICE_F04
[Totle], ,"1,752","1,280",472,27%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RU_FI_INVOICE_XRAA,N/A,175,95,80,46%,VAT Invoice
YSE_RU_FI_INVOICE_XRAA_F01,N/A,644,494,150,23%,Include YAM_AUTO_INSTALL_EQUI_F01
YSE_RU_FI_INVOICE_XRAA_F02,N/A,701,498,203,29%,Include YAM_AUTO_INSTALL_EQUI_F02
YSE_RU_FI_INVOICE_XRAA_F03,N/A,52,27,25,48%,Include YAM_AUTO_INSTALL_EQUI_F03
YSE_RU_FI_INVOICE_XRAA_F04,N/A,212,166,46,22%,Include YSE_RU_FI_INVOICE_F04
[Totle], ,"1,784","1,280",504,28%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RU_FI_OPEN_ITEMS,N/A,326,225,101,31%,Open Items
OLE2INCL,N/A,3,1,2,67%,Include with TYPE Definition
YSE_RU_FI_OPEN_ITEMS_F01,N/A,952,666,286,30%,Include YAM_AUTO_INSTALL_EQUI_F01
YSE_RU_FI_OPEN_ITEMS_F02,N/A,"1,026",789,237,23%,Include YAM_AUTO_INSTALL_EQUI_F02
[Totle], ,"2,307","1,681",626,27%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RV13A954,N/A,"1,114",649,465,42%,Select Condition Records
YSE_VAKEDATA,N/A,110,70,40,36%,Select Condition Records
[Totle], ,"1,224",719,505,41%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RVADINPLDP,N/A,"5,157","3,486","1,671",32%,Report RVADINPLDP
IDBILLPRINT,N/A,629,516,113,18%,Report RVADINPLDP
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
SAPCAMFL,N/A,17,2,15,88%,INCLUDE for General Table Descriptions for Print Programs
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
YSE_IDBILLPRINT,N/A,302,209,93,31%,Include YSE_IDBILLPRINT
[Totle], ,"6,194","4,271","1,923",31%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RVADOR01_SF,N/A,"2,072","1,201",871,42%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"3,904","2,433","1,471",38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_RVADOR01_SF_RENT_CONTR,N/A,"3,318","2,127","1,191",36%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"5,150","3,359","1,791",35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SALESORDER_EXTRACTION,N/A,"1,062",846,216,20%,Sales Order Extraction for act!
[Totle], ,"1,062",846,216,20%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SALESTEXT,N/A,51,12,39,76%,Update Material Master Sales Text Data
YSE_UPD_MATRL_SALESTXT_FORMS,N/A,216,142,74,34%,Include YSE_UPD_MATRL_SALESTXT_FORMS
YSE_UPD_MATRL_SALESTXT_SELSCR,N/A,29,7,22,76%,Include YSE_UPD_MATRL_SALESTXT_SELSCR
YSE_UPD_MATRL_SALESTXT_TOP,N/A,73,37,36,49%,Include YSE_UPD_MATRL_SALESTXT_TOP
[Totle], ,369,198,171,46%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
